air_temp_c,deck_temp_c,humidity_pct,traffic_count,mid_deflection_mm,strain_g1_ue,strain_g2_ue,strain_g3_ue,natural_freq_hz,accel_rms_mg,bearing_disp_mm,pier_tilt_urad,regime,event
26.163,30.838,56.322,70.481,6.385,83.227,80.935,67.299,2.565,2.583,9.378,3.805,summer_offpeak,0
33.814,36.873,49.432,565.228,12.404,127.025,108.057,107.918,2.538,12.599,13.449,8.739,summer_peak,0
32.679,36.982,51.26,628.877,13.686,121.951,119.935,113.075,2.504,12.825,12.971,5.312,summer_peak,0
11.685,14.162,66.706,106.681,4.124,53.545,57.781,50.753,2.603,3.419,3.33,-5.887,winter_offpeak,0
35.294,36.161,54.477,653.398,13.354,137.657,116.169,106.278,2.522,15.516,12.233,7.523,summer_peak,0
26.084,28.687,61.167,155.44,7.194,85.634,76.036,66.338,2.547,6.575,8.532,8.921,summer_offpeak,0
4.942,8.763,77.219,522.044,7.572,92.392,77.505,66.529,2.627,14.297,0.66,-3.391,winter_peak,0
28.965,30.834,53.798,191.468,7.537,95.217,81.312,63.191,2.583,6.41,9.563,7.311,summer_offpeak,0
31.727,37.753,46.15,633.984,13.449,141.291,125.324,113.49,2.515,13.812,13.494,6.547,summer_peak,0
34.739,38.379,55.036,597.723,13.099,130.598,125.769,106.689,2.518,13.645,13.215,10.034,summer_peak,0
27.525,30.699,53.906,101.07,6.955,80.497,84.334,73.746,2.536,6.441,10.253,0.72,summer_offpeak,0
32.596,35.31,48.31,105.244,7.681,95.166,77.414,77.001,2.533,5.405,12.475,0.387,summer_offpeak,0
4.584,10.146,72.598,75.188,2.746,46.259,45.712,30.82,2.661,1.114,0.81,-1.379,winter_offpeak,0
28.973,31.038,52.539,93.208,6.74,92.664,64.751,77.266,2.559,1.141,10.549,3.149,summer_offpeak,0
6.716,9.044,65.328,433.137,6.332,75.251,62.083,63.188,2.608,9.802,1.194,-3.568,winter_peak,0
9.609,14.415,64.201,598.994,9.058,88.54,82.062,78.093,2.625,15.743,1.888,0.906,winter_peak,0
23.794,23.669,50.109,143.011,6.217,72.499,72.482,69.946,2.593,6.763,5.968,7.814,summer_offpeak,0
4.378,9.467,71.551,161.068,3.141,56.683,46.001,42.025,2.64,9.089,-0.374,-0.56,winter_offpeak,0
26.913,28.848,51.841,119.827,6.127,85.612,68.718,69.669,2.556,5.086,8.207,-0.536,summer_offpeak,0
33.209,35.507,37.965,694.071,13.582,133.961,115.665,122.733,2.511,15.563,12.452,8.684,summer_peak,0
9.485,10.665,64.061,122.882,3.839,51.657,42.048,47.395,2.623,3.049,1.609,-4.37,winter_offpeak,0
9.01,11.937,63.001,620.726,9.055,86.883,77.295,82.252,2.617,13.202,2.014,4.861,winter_peak,0
32.516,35.59,55.969,38.288,7.034,91.332,78.183,78.01,2.531,4.057,12.584,4.966,summer_offpeak,0
4.34,7.062,62.45,128.347,2.846,53.423,47.905,34.967,2.637,4.55,-1.026,-5.319,winter_offpeak,0
27.39,31.691,56.679,170.372,8.078,98.29,86.733,74.753,2.57,4.995,10.709,8.861,summer_offpeak,0
5.334,7.743,70.299,19.259,2.223,43.132,41.739,41.511,2.643,1.67,-1.435,-3.937,winter_offpeak,0
35.562,39.222,45.826,639.385,13.388,127.078,124.487,118.004,2.493,12.686,13.963,8.241,summer_peak,0
27.08,30.279,54.593,38.041,6.367,76.549,68.171,68.768,2.537,3.07,9.26,11.024,summer_offpeak,0
23.261,26.895,62.786,144.59,6.506,62.895,88.604,70.149,2.579,6.455,8.506,4.258,summer_offpeak,0
28.912,33.12,42.823,64.682,7.08,86.688,75.594,68.919,2.544,2.703,11.612,8.971,summer_offpeak,0
7.16,10.154,70.034,535.487,7.951,85.64,76.306,64.518,2.668,13.827,0.764,-0.798,winter_peak,0
7.748,11.585,63.852,104.578,3.762,45.82,47.709,36.195,2.638,2.685,1.559,-2.212,winter_offpeak,0
6.658,6.489,65.687,54.277,2.301,42.723,31.256,37.7,2.678,3.436,-0.166,-5.567,winter_offpeak,0
2.556,4.811,75.263,56.072,1.755,44.434,33.239,39.514,2.67,3.141,-0.679,-6.026,winter_offpeak,0
9.572,12.435,62.161,520.261,8.536,82.604,77.076,74.422,2.605,13.847,0.705,-2.815,winter_peak,0
2.721,4.666,61.883,111.368,2.944,43.502,46.017,32.962,2.656,2.763,-2.494,-3.054,winter_offpeak,0
29.702,33.278,54.988,659.617,12.943,123.513,115.869,114.662,2.531,15.902,10.755,6.86,summer_peak,0
8.924,12.372,66.005,46.887,2.771,45.343,41.106,38.906,2.648,2.921,1.608,-3.962,winter_offpeak,0
11.02,16.204,63.607,502.927,8.36,86.398,79.244,78.72,2.614,13.89,2.969,-1.316,winter_peak,0
6.783,12.991,63.213,500.007,7.275,87.174,70.234,78.093,2.635,8.226,1.065,-0.689,winter_peak,0
6.704,8.984,67.059,111.173,3.311,43.59,44.591,43.647,2.641,5.189,1.189,-2.977,winter_offpeak,0
27.864,28.602,55.258,167.37,7.449,88.031,88.993,73.338,2.548,5.057,9.819,6.587,summer_offpeak,0
24.448,27.505,53.132,189.09,6.708,86.944,78.226,70.201,2.559,6.196,7.091,4.795,summer_offpeak,0
6.438,11.23,72.558,39.562,2.596,52.458,46.052,47.508,2.64,1.318,0.355,-2.238,winter_offpeak,0
2.293,5.523,70.667,218.211,3.699,51.867,56.201,43.196,2.675,8.126,-1.131,-2.807,winter_offpeak,0
30.794,34.854,58.164,612.316,11.986,136.749,106.882,115.657,2.516,14.708,12.505,5.029,summer_peak,0
11.527,14.984,65.306,463.875,7.74,73.924,71.411,77.452,2.607,10.191,1.168,5.253,winter_peak,0
32.034,35.02,58.049,634.935,13.44,133.484,116.005,104.03,2.523,13.007,10.637,3.01,summer_peak,0
32.824,36.922,45.153,550.824,12.005,122.114,118.494,108.503,2.519,46.799,12.152,6.496,summer_peak,1
8.7,11.121,64.106,547.655,8.234,78.212,81.005,67.581,2.624,14.809,0.655,-1.355,winter_peak,0
31.098,33.573,43.298,95.35,7.133,99.371,86.422,68.947,2.528,4.107,10.515,5.629,summer_offpeak,0
35.174,37.303,35.171,652.652,13.63,131.347,125.196,116.821,2.516,15.643,12.229,6.341,summer_peak,0
8.137,10.468,65.926,38.383,2.421,38.726,38.978,35.207,2.627,4.333,0.866,-3.76,winter_offpeak,0
24.983,25.258,51.472,161.814,7.114,74.188,75.499,55.889,2.566,7.365,7.897,3.809,summer_offpeak,0
31.331,33.37,52.562,714.042,13.879,135.275,120.48,115.607,2.509,19.127,11.381,6.2,summer_peak,0
5.284,9.135,73.256,51.948,2.545,49.607,44.635,46.559,2.629,2.315,-0.401,-6.682,winter_offpeak,0
2.94,3.612,71.713,0.0,1.306,37.088,27.662,18.762,2.639,0.421,-1.518,-3.375,winter_offpeak,0
7.478,11.515,61.531,540.565,8.01,78.347,73.621,77.359,2.624,13.942,2.325,-4.138,winter_peak,0
1.692,5.094,69.825,69.933,1.709,35.408,39.729,29.848,2.672,1.271,-1.508,-12.046,winter_offpeak,0
32.439,34.212,53.722,741.198,13.684,125.945,121.141,112.357,2.545,15.904,11.415,10.195,summer_peak,0
35.492,38.404,42.38,601.335,13.311,132.525,121.871,117.352,2.518,13.596,13.035,7.633,summer_peak,0
35.013,37.122,39.628,620.044,13.957,131.961,121.74,103.291,2.515,15.906,10.847,8.815,summer_peak,0
23.791,24.306,55.6,27.424,5.228,71.077,61.191,66.625,2.554,1.882,8.532,0.55,summer_offpeak,0
4.468,4.991,62.813,151.63,2.4,51.369,44.934,37.091,2.644,8.314,-2.257,-5.078,winter_offpeak,0
30.177,30.027,57.895,91.709,6.799,87.427,70.054,61.222,2.565,5.014,9.762,4.961,summer_offpeak,0
9.864,14.225,67.353,519.805,7.964,89.627,81.127,77.808,2.584,13.216,1.842,-3.363,winter_peak,0
6.532,9.86,72.536,482.683,6.257,75.593,63.044,68.162,2.628,11.161,0.412,-8.747,winter_peak,0
5.694,8.527,70.944,490.591,8.891,92.777,67.65,40.725,2.459,12.858,-0.159,-8.668,winter_peak,1
7.82,11.75,71.831,633.548,11.329,133.311,78.192,57.7,2.51,16.534,0.27,-4.814,winter_peak,1
31.106,33.351,42.025,569.954,11.23,118.035,108.824,113.697,2.52,14.809,11.521,6.943,summer_peak,0
36.425,40.215,54.096,644.793,13.561,140.59,128.027,108.781,2.462,14.936,13.246,10.644,summer_peak,0
4.408,8.314,68.481,5.112,2.181,41.708,36.413,24.763,2.643,1.482,-1.608,2.236,winter_offpeak,0
36.637,40.662,59.005,653.761,14.207,141.283,129.685,113.626,2.493,16.663,13.84,6.246,summer_peak,0
30.636,33.321,47.663,571.471,12.253,131.933,123.179,99.964,2.549,15.154,11.968,7.736,summer_peak,0
6.055,11.157,59.842,510.796,7.725,84.504,75.047,70.207,2.635,14.077,1.276,-5.048,winter_peak,0
26.143,29.497,52.438,185.827,7.78,94.813,73.824,68.219,2.555,5.674,8.712,5.766,summer_offpeak,0
27.123,27.99,55.362,135.994,6.741,88.188,82.291,67.527,2.552,3.743,9.7,1.341,summer_offpeak,0
28.378,32.221,55.205,217.25,8.882,93.017,85.28,76.361,2.535,8.165,10.901,2.306,summer_offpeak,0
34.623,37.217,44.214,662.167,13.847,138.051,126.869,111.401,2.516,15.721,12.733,7.617,summer_peak,0
27.639,30.891,46.167,114.667,6.336,87.147,68.867,71.013,2.588,3.616,10.414,6.695,summer_offpeak,0
11.985,13.578,50.5,537.625,8.199,88.156,82.077,77.95,2.615,12.863,3.117,1.016,winter_peak,0
9.204,11.945,67.713,489.239,7.426,78.906,78.419,70.517,2.612,9.428,1.16,4.46,winter_peak,0
3.086,9.199,62.459,6.851,2.365,40.29,39.158,44.883,2.652,1.659,0.402,-0.94,winter_offpeak,0
4.134,9.204,69.836,140.939,3.419,57.909,48.213,40.485,2.611,3.897,-0.329,0.549,winter_offpeak,0
0.625,4.708,72.492,125.267,1.928,44.547,43.558,36.236,2.649,5.389,-1.169,-1.791,winter_offpeak,0
26.567,30.101,57.849,55.077,6.454,81.86,71.538,71.828,2.554,4.598,8.586,2.721,summer_offpeak,0
31.856,35.56,51.933,520.537,11.584,123.17,111.992,99.028,2.518,14.388,11.762,6.662,summer_peak,0
27.729,32.329,42.59,106.477,7.461,85.16,76.086,71.947,2.543,3.2,10.049,0.509,summer_offpeak,0
24.767,28.268,61.399,50.356,6.379,72.699,63.427,61.927,2.575,2.929,8.345,2.268,summer_offpeak,0
32.785,35.287,53.229,603.128,12.753,128.204,118.155,99.843,2.508,14.78,11.01,3.945,summer_peak,0
2.256,6.535,71.748,0.0,1.366,37.872,33.786,37.668,2.654,3.408,0.038,1.535,winter_offpeak,0
30.806,34.078,47.352,94.917,8.074,94.745,77.681,75.56,2.538,4.454,10.919,7.152,summer_offpeak,0
32.628,36.165,64.838,582.006,12.54,125.039,115.316,113.125,2.506,14.559,10.825,12.068,summer_peak,0
12.741,17.26,58.076,523.882,8.591,88.138,93.628,72.405,2.601,12.046,3.27,-2.393,winter_peak,0
6.422,9.126,71.059,484.913,7.053,73.812,72.919,61.875,2.632,12.22,0.171,-0.947,winter_peak,0
8.807,13.42,57.281,453.708,7.587,79.854,69.629,65.602,2.628,10.264,0.804,-0.256,winter_peak,0
6.059,8.725,71.49,477.15,6.899,77.905,65.19,69.697,2.633,12.084,-0.467,-4.278,winter_peak,0
25.471,28.448,48.357,165.393,6.949,81.201,74.776,71.119,2.572,4.091,9.621,4.85,summer_offpeak,0
31.765,36.645,57.965,119.931,8.378,89.583,86.677,84.429,2.563,4.582,12.513,4.337,summer_offpeak,0
5.927,8.98,63.226,249.013,4.055,61.766,44.04,43.242,2.632,6.296,-0.077,-0.676,winter_offpeak,0
23.861,28.357,55.611,90.176,6.335,85.722,73.146,66.544,2.56,3.315,7.977,1.494,summer_offpeak,0
29.128,32.302,51.891,167.725,7.643,96.043,82.568,79.774,2.552,5.543,10.068,3.624,summer_offpeak,0
35.025,37.749,48.515,608.78,13.092,138.614,111.087,110.313,2.532,14.838,12.839,4.675,summer_peak,0
26.847,31.033,50.284,64.537,6.166,84.731,72.101,76.891,2.56,2.208,8.721,3.895,summer_offpeak,0
5.16,9.888,58.821,172.938,3.834,55.722,44.342,51.252,2.655,4.544,1.276,-3.942,winter_offpeak,0
28.111,32.211,55.484,148.337,7.877,93.973,-96.788,82.764,2.554,3.814,9.051,7.941,summer_offpeak,1
3.883,4.985,65.526,45.664,1.632,41.556,36.326,24.97,2.651,1.078,-1.325,-7.464,winter_offpeak,0
9.802,12.371,69.894,531.68,8.304,86.204,77.508,70.916,2.606,12.848,2.258,-2.01,winter_peak,0
27.313,29.751,46.386,142.458,6.746,86.809,77.428,70.017,2.538,3.983,9.781,0.203,summer_offpeak,0
9.263,11.119,60.307,595.279,8.258,89.159,82.055,75.888,2.62,14.449,0.432,-3.265,winter_peak,0
5.019,9.212,59.041,490.261,7.857,72.168,65.415,57.222,2.615,10.53,0.032,-3.728,winter_peak,0
31.123,33.29,42.218,660.626,12.804,120.103,120.405,109.927,2.547,15.834,9.673,-1.139,summer_peak,0
33.71,37.135,50.624,608.91,13.353,118.974,121.042,119.095,2.503,11.967,11.678,7.358,summer_peak,0
32.531,33.983,55.913,603.691,12.517,127.99,120.273,106.637,2.528,13.34,12.759,11.681,summer_peak,0
3.912,8.097,74.15,456.299,6.165,74.055,77.703,63.835,2.643,11.302,0.3,3.925,winter_peak,0
35.853,40.725,51.339,697.281,14.255,134.392,134.537,124.494,2.498,13.187,14.384,3.348,summer_peak,0
34.805,35.423,47.221,603.92,12.689,124.563,113.301,104.892,2.528,15.303,11.582,1.72,summer_peak,0
36.337,40.879,45.466,581.478,14.06,132.378,120.784,110.439,2.536,13.159,14.892,8.067,summer_peak,0
28.703,31.808,63.085,242.41,8.413,100.252,88.549,75.265,2.535,4.778,9.195,7.118,summer_offpeak,0
35.233,39.399,46.821,527.551,12.556,124.628,123.296,106.285,2.5,12.109,14.366,7.292,summer_peak,0
6.079,10.011,64.642,461.077,6.952,80.174,73.171,68.571,2.657,10.022,0.51,1.099,winter_peak,0
28.956,31.853,50.893,133.534,7.83,90.582,78.366,64.372,2.54,2.687,9.674,4.845,summer_offpeak,0
5.411,8.35,69.551,64.475,2.079,49.51,42.98,35.185,2.659,3.438,0.504,-0.515,winter_offpeak,0
5.744,9.711,70.67,84.788,3.539,40.874,35.858,45.39,2.639,4.882,-0.346,-2.802,winter_offpeak,0
26.579,28.874,52.902,134.239,6.85,74.402,82.981,61.193,2.593,6.364,9.282,5.437,summer_offpeak,0
2.98,8.664,64.018,113.476,3.123,47.682,50.305,32.448,2.654,5.641,0.395,-0.025,winter_offpeak,0
5.291,9.92,64.932,97.236,3.684,52.023,41.679,44.339,2.639,2.282,0.48,-8.292,winter_offpeak,0
32.052,34.618,52.372,571.848,12.332,123.085,113.252,100.134,2.541,12.384,10.255,5.526,summer_peak,0
32.886,37.515,45.097,652.535,13.922,144.211,120.64,111.659,2.546,15.407,12.487,10.171,summer_peak,0
29.232,32.121,60.291,567.101,11.535,119.807,110.419,100.162,2.568,12.211,9.955,4.819,summer_peak,0
3.2,4.596,61.484,151.227,3.066,48.147,40.774,33.7,2.669,4.836,-2.046,-6.776,winter_offpeak,0
29.668,32.13,54.288,131.219,7.094,76.639,78.63,79.567,2.534,2.329,11.113,1.111,summer_offpeak,0
35.295,39.04,46.61,691.68,14.87,145.683,127.147,111.421,2.5,13.993,12.612,8.335,summer_peak,0
7.196,6.874,66.014,133.492,3.274,54.689,31.197,51.94,2.651,3.893,-1.175,-1.682,winter_offpeak,0
29.136,30.569,52.294,153.485,7.519,91.143,77.767,80.814,2.568,5.971,9.588,3.279,summer_offpeak,0
27.676,32.846,54.948,152.658,7.724,92.063,82.341,69.236,2.551,5.489,11.674,8.733,summer_offpeak,0
31.638,34.465,50.325,518.935,12.318,121.169,106.37,104.565,2.537,14.024,11.177,7.337,summer_peak,0
31.581,34.553,53.776,641.477,13.264,131.707,109.357,112.179,2.533,14.491,10.299,5.667,summer_peak,0
38.275,39.693,54.77,606.733,13.815,140.862,125.012,106.348,2.51,14.525,12.103,10.93,summer_peak,0
4.551,8.575,58.145,69.589,3.452,57.141,270.615,36.091,2.664,1.435,-1.245,-8.407,winter_offpeak,1
27.404,31.06,53.887,174.124,9.66,132.575,79.541,47.903,2.367,4.551,9.525,3.1,summer_offpeak,1
1.136,4.236,63.517,216.785,3.494,47.68,43.062,39.475,2.671,4.299,-1.963,-0.589,winter_offpeak,0
8.024,8.334,68.902,503.691,6.556,74.647,70.642,61.576,2.664,10.788,-0.702,0.943,winter_peak,0
8.85,14.764,62.042,515.475,8.843,78.186,79.02,69.917,2.616,12.254,2.586,-2.541,winter_peak,0
4.478,7.706,62.609,24.022,1.973,47.109,37.878,26.659,2.651,1.861,-0.73,1.775,winter_offpeak,0
32.134,35.521,44.732,564.173,12.562,126.267,119.642,110.401,2.508,13.204,10.535,4.282,summer_peak,0
23.389,23.874,53.65,171.735,7.066,80.276,72.729,64.631,2.583,6.095,4.585,2.643,summer_offpeak,0
10.315,13.554,63.863,0.0,2.52,46.079,53.095,31.97,2.662,1.399,1.127,-2.013,winter_offpeak,0
7.811,10.071,69.287,57.797,2.875,49.949,38.222,42.667,2.643,6.044,0.986,-4.828,winter_offpeak,0
32.23,36.753,46.267,580.141,12.288,127.104,126.218,111.389,2.53,12.542,12.134,5.105,summer_peak,0
27.827,31.194,42.887,105.394,7.154,84.552,73.595,78.52,2.572,1.57,10.765,5.286,summer_offpeak,0
7.991,10.71,65.102,484.416,7.198,85.398,82.396,63.825,2.631,11.973,-0.031,-0.158,winter_peak,0
31.519,32.214,41.343,615.531,11.823,120.555,119.509,98.418,2.564,15.046,9.861,6.561,summer_peak,0
7.381,9.723,73.304,610.869,8.277,82.818,77.876,67.026,2.613,14.204,0.901,-3.374,winter_peak,0
35.665,38.292,46.507,659.144,13.271,137.713,123.491,114.339,2.522,15.021,13.154,5.115,summer_peak,0
32.017,31.164,56.33,490.838,10.666,112.032,99.006,95.333,2.556,11.361,10.443,8.098,summer_peak,0
6.271,9.276,65.8,119.681,3.602,58.803,43.487,38.806,2.643,4.589,-0.543,-2.495,winter_offpeak,0
34.369,34.618,36.598,703.421,15.711,169.028,120.762,98.902,2.363,14.37,12.021,9.39,summer_peak,1
26.862,32.238,50.185,75.876,7.128,84.181,76.879,72.363,2.539,1.779,9.538,4.231,summer_offpeak,0
5.466,9.684,68.812,456.274,6.648,81.045,71.675,60.981,2.64,10.877,0.075,1.863,winter_peak,0
8.232,13.91,74.631,519.981,8.774,79.18,82.781,73.583,2.61,12.477,2.257,4.219,winter_peak,0
26.398,31.123,59.252,164.341,7.704,86.154,80.384,80.382,2.549,4.978,9.963,7.635,summer_offpeak,0
28.251,27.632,56.292,145.673,7.048,74.705,70.371,72.661,2.561,6.015,8.102,1.911,summer_offpeak,0
10.115,13.56,65.251,525.107,8.025,88.703,74.072,68.4,2.588,13.737,3.086,-0.627,winter_peak,0
9.761,12.961,65.382,476.781,7.414,87.685,81.927,69.489,2.636,9.847,0.896,-1.375,winter_peak,0
3.692,9.409,68.218,535.869,8.14,79.628,71.19,74.35,2.64,13.161,-0.711,0.696,winter_peak,0
33.173,37.885,58.836,603.364,12.855,130.479,119.776,107.836,2.525,15.091,13.043,4.929,summer_peak,0
6.603,11.367,59.351,371.225,5.814,77.478,70.983,61.217,2.61,8.241,0.866,-8.03,winter_peak,0
3.915,7.246,65.05,30.572,2.062,33.586,50.931,34.364,2.659,2.341,-0.987,-4.736,winter_offpeak,0
2.578,4.923,66.207,2.765,1.338,45.859,33.512,31.342,2.677,0.791,-1.165,-1.683,winter_offpeak,0
6.99,8.579,64.447,486.039,7.398,71.564,58.204,60.946,2.642,12.341,-0.621,-0.755,winter_peak,0
35.021,36.805,46.689,627.328,13.332,133.348,115.566,113.343,2.549,15.655,12.034,7.2,summer_peak,0
29.182,31.591,48.417,237.308,8.293,90.501,95.168,80.87,2.568,5.959,9.815,6.204,summer_offpeak,0
4.938,8.763,63.742,158.629,3.831,48.724,56.863,42.482,2.648,5.353,0.338,-2.9,winter_offpeak,0
4.455,8.127,68.329,0.0,1.781,35.368,45.073,26.557,2.665,1.235,0.082,-6.48,winter_offpeak,0
8.394,12.181,63.999,323.213,5.543,76.475,56.7,50.015,2.629,10.065,1.101,-3.764,winter_peak,0
7.721,9.97,73.922,521.802,7.733,83.51,74.151,59.509,2.665,12.737,0.866,2.702,winter_peak,0
6.562,8.984,73.192,39.055,2.397,46.866,41.921,31.988,2.643,2.801,-0.045,-9.669,winter_offpeak,0
27.238,32.358,50.467,153.339,7.072,83.596,86.637,72.131,2.549,4.892,11.057,3.451,summer_offpeak,0
4.444,5.889,69.019,101.009,1.767,45.408,38.931,34.93,2.663,3.907,-0.549,-5.783,winter_offpeak,0
29.944,35.169,50.885,106.441,7.613,94.567,81.46,82.499,2.515,3.992,12.354,2.485,summer_offpeak,0
3.015,3.606,70.067,184.989,2.729,34.032,38.426,39.776,2.67,7.595,-3.393,-4.335,winter_offpeak,0
32.455,36.694,52.779,526.278,11.966,128.262,113.552,104.686,2.529,11.133,13.022,7.221,summer_peak,0
30.401,31.556,53.728,8.864,6.235,79.171,72.15,64.938,2.586,2.122,10.728,4.082,summer_offpeak,0
7.213,10.558,71.048,136.447,3.131,56.339,52.72,37.895,2.648,3.341,0.987,1.928,winter_offpeak,0
9.361,12.993,61.779,456.353,7.701,71.37,72.408,76.288,2.647,9.937,2.573,0.498,winter_peak,0
30.505,33.601,50.89,172.071,7.968,89.028,91.411,82.812,2.517,3.907,9.737,9.859,summer_offpeak,0
6.305,6.398,57.175,511.583,7.127,75.382,69.666,58.912,2.651,13.083,-1.761,-2.34,winter_peak,0
5.135,4.868,64.911,103.792,2.017,41.719,33.849,36.047,2.693,4.829,-1.704,-7.797,winter_offpeak,0
29.937,34.165,54.294,594.056,12.089,135.106,113.186,98.764,2.525,14.615,10.775,1.166,summer_peak,0
9.627,13.299,69.599,107.121,4.153,57.695,49.62,53.75,2.609,4.725,1.346,-2.229,winter_offpeak,0
29.279,33.94,50.982,148.933,7.745,92.588,83.815,86.6,2.531,6.185,11.761,2.164,summer_offpeak,0
32.293,34.887,59.568,63.18,7.395,91.877,87.348,71.463,2.537,1.903,11.541,6.073,summer_offpeak,0
6.023,9.416,69.624,0.0,2.462,49.438,41.19,33.881,2.643,2.072,-1.228,-6.758,winter_offpeak,0
31.634,33.662,49.289,620.636,12.718,133.923,118.35,103.037,2.519,13.649,11.788,0.054,summer_peak,0
5.711,6.955,62.518,90.855,1.835,47.273,34.827,43.186,2.664,2.869,-1.615,0.938,winter_offpeak,0
33.256,35.244,46.632,603.74,12.894,132.696,115.836,108.176,2.528,12.58,11.637,4.468,summer_peak,0
31.692,36.835,52.641,686.827,13.462,139.182,128.723,110.566,2.508,15.698,11.825,8.892,summer_peak,0
32.439,35.871,51.588,145.592,8.789,87.461,81.916,80.204,2.564,6.812,12.078,5.525,summer_offpeak,0
31.822,35.564,55.474,573.339,12.744,126.127,113.273,109.873,2.528,13.965,12.096,2.113,summer_peak,0
30.53,34.433,48.548,128.082,7.925,91.084,98.265,74.354,2.541,1.384,12.996,4.447,summer_offpeak,0
5.822,7.768,58.568,0.0,1.616,44.209,34.233,30.445,2.635,0.878,-0.353,-2.564,winter_offpeak,0
11.239,11.942,64.934,514.552,7.521,78.708,81.543,73.227,2.638,11.428,2.084,-1.94,winter_peak,0
27.538,33.006,58.755,160.751,7.448,85.808,82.566,79.242,2.554,6.323,11.269,6.78,summer_offpeak,0
6.293,11.007,51.888,537.983,7.605,83.587,82.615,77.566,2.609,12.333,0.321,-4.456,winter_peak,0
32.248,34.815,56.936,610.04,12.969,129.616,109.083,111.285,2.541,13.488,12.319,6.682,summer_peak,0
10.067,15.479,64.327,379.396,7.035,87.555,71.974,59.369,2.652,10.517,3.021,1.246,winter_peak,0
32.108,36.929,50.111,618.715,14.54,175.797,126.567,97.46,2.414,14.942,12.636,2.589,summer_peak,1
5.474,8.695,63.994,128.05,3.214,51.338,41.276,42.857,2.603,3.511,0.115,-5.388,winter_offpeak,0
11.902,15.521,68.537,599.83,8.729,94.603,90.73,80.508,2.605,17.558,3.468,-0.735,winter_peak,0
3.77,6.229,72.421,560.149,6.891,67.142,78.215,65.166,2.645,11.846,-0.598,-9.323,winter_peak,0
28.168,33.373,56.534,189.819,8.829,91.407,83.45,86.594,2.537,4.162,10.56,3.892,summer_offpeak,0
27.684,30.618,55.983,171.248,7.862,85.806,75.589,72.815,2.544,4.056,8.935,6.672,summer_offpeak,0
28.829,31.688,55.212,93.309,7.492,87.824,73.763,80.573,2.556,4.048,11.047,6.98,summer_offpeak,0
26.128,30.538,52.195,161.209,7.275,82.887,81.89,75.971,2.554,6.383,9.539,9.021,summer_offpeak,0
31.858,36.634,51.199,582.966,12.821,132.222,111.336,103.213,2.523,13.826,12.415,4.159,summer_peak,0
30.333,33.18,47.04,545.801,11.509,111.34,106.608,96.568,2.56,11.701,10.785,2.96,summer_peak,0
7.391,8.631,59.294,660.481,8.74,98.08,85.193,76.246,2.636,15.391,0.171,-0.069,winter_peak,0
8.048,10.289,59.793,148.134,4.022,55.777,51.605,39.45,2.631,3.482,0.383,-3.783,winter_offpeak,0
3.219,5.338,81.726,568.946,7.287,71.611,61.783,66.476,2.667,12.513,-1.692,-3.001,winter_peak,0
10.887,11.915,63.293,445.382,7.312,67.578,69.306,63.705,2.646,9.462,1.868,-4.375,winter_peak,0
25.232,28.33,53.78,186.31,7.386,83.661,84.855,73.426,2.545,3.909,8.242,0.75,summer_offpeak,0
7.415,9.469,62.584,509.576,7.58,82.157,67.11,67.405,2.635,10.468,-1.328,-4.876,winter_peak,0
23.059,24.144,61.444,158.653,5.957,78.298,73.717,70.977,2.575,5.274,6.874,5.007,summer_offpeak,0
6.33,9.613,72.983,446.066,6.981,82.446,62.633,59.806,2.659,11.663,0.386,-5.562,winter_peak,0
7.619,11.856,69.908,157.209,4.157,55.173,44.537,53.434,2.636,6.934,1.761,0.493,winter_offpeak,0
31.004,33.345,47.022,35.842,7.309,84.781,83.215,69.653,2.559,3.271,10.424,6.791,summer_offpeak,0
27.415,31.859,59.219,108.032,7.924,82.562,73.544,74.932,2.572,4.161,10.891,2.88,summer_offpeak,0
3.769,7.532,69.89,112.328,3.992,94.81,39.408,9.195,2.541,2.2,-0.899,-7.244,winter_offpeak,1
11.748,15.897,64.283,624.119,10.096,82.411,93.114,78.956,2.589,13.982,3.136,-0.979,winter_peak,0
