loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_existing_loans,debt_to_income,interest_rate,home_ownership,loan_purpose,region,prior_default,collection_calls,default
LN01225,43,45300.0,4.0,605,31800.0,12,0,30.8,17.01,Mortgage,Business,South,No,0,0
LN01226,54,80000.0,13.4,752,37200.0,24,0,29.6,11.62,Own,Personal,South,No,0,0
LN01227,49,102200.0,2.0,705,28400.0,60,0,18.0,13.11,Mortgage,Car,East,No,0,0
LN01228,35,100700.0,10.4,704,34200.0,36,0,38.1,12.89,Own,Education,Central,No,0,0
LN01229,47,75400.0,,595,76800.0,24,2,34.3,16.35,Rent,Personal,South,No,0,0
LN01230,39,70500.0,5.5,813,41500.0,12,0,19.7,10.63,Own,Car,Central,No,0,0
LN01231,49,86900.0,7.9,659,39800.0,48,0,32.5,12.13,Own,Home,North,No,0,0
LN01232,55,125200.0,4.1,623,36100.0,24,0,2.0,16.61,Own,Personal,East,Yes,0,0
LN01233,39,23100.0,11.4,671,8200.0,24,1,21.9,13.03,Mortgage,Personal,North,No,0,0
LN01234,49,59600.0,6.3,658,17000.0,12,0,24.3,14.51,Own,Education,East,No,1,0
LN01235,57,28000.0,5.0,750,49600.0,36,0,44.3,9.34,Mortgage,Personal,East,No,0,0
LN01236,45,29200.0,2.6,693,15000.0,60,1,42.5,13.21,Rent,Personal,South,No,0,0
LN01237,27,20900.0,8.0,612,26400.0,60,3,37.6,14.48,Mortgage,Business,East,No,8,1
LN01238,39,47400.0,8.7,572,19900.0,24,0,30.2,15.94,Rent,Personal,West,No,6,1
LN01239,29,167800.0,4.6,547,32300.0,36,0,30.6,18.73,Mortgage,Home,South,Yes,2,0
LN01240,52,57600.0,5.5,617,27600.0,36,3,41.7,15.44,Mortgage,Education,North,No,9,1
LN01241,43,50800.0,8.5,699,14100.0,36,2,41.7,14.25,Own,Car,South,Yes,1,0
LN01242,44,37900.0,4.4,595,26300.0,36,0,34.0,16.69,Own,Home,West,No,2,0
LN01243,61,58800.0,13.8,683,33600.0,12,0,27.9,12.98,Mortgage,Personal,West,No,0,0
LN01244,49,104100.0,3.8,568,22400.0,36,2,38.5,16.68,Rent,Home,South,No,0,0
LN01245,42,31300.0,3.7,676,36300.0,36,1,43.0,14.13,Mortgage,Education,North,No,3,1
LN01246,21,56600.0,11.9,655,31300.0,60,0,36.1,14.27,Rent,Home,North,No,0,0
LN01247,34,73600.0,,600,11000.0,60,2,36.5,16.75,Rent,Business,East,No,0,0
LN01248,32,78300.0,4.8,716,24800.0,24,0,18.2,13.94,Mortgage,Education,North,Yes,0,0
LN01249,38,37600.0,1.3,764,24100.0,24,0,48.4,13.16,Own,Home,West,No,0,0
LN01250,25,45400.0,,662,45500.0,60,0,42.1,15.29,Rent,Education,East,No,1,0
LN01251,47,63300.0,11.9,665,32100.0,60,1,36.6,14.49,Rent,Personal,South,No,8,1
LN01252,55,38900.0,5.6,645,28300.0,48,2,29.1,12.63,Mortgage,Home,North,No,0,0
LN01253,36,77900.0,4.6,687,20400.0,36,0,21.9,16.06,Own,Education,East,No,0,0
LN01254,22,69100.0,3.9,718,53600.0,60,3,26.7,13.19,Own,Education,West,Yes,0,0
LN01255,41,138500.0,11.5,746,12300.0,36,1,24.7,12.0,Mortgage,Home,North,Yes,1,0
LN01256,37,45800.0,2.3,673,47500.0,12,2,42.3,14.24,Rent,Personal,North,No,1,0
LN01257,52,89300.0,9.8,832,36800.0,24,1,29.5,10.36,Rent,Home,South,No,0,0
LN01258,39,31800.0,6.7,850,49000.0,24,2,43.4,6.94,Rent,Home,South,No,0,0
LN01259,31,50500.0,3.7,850,54100.0,24,1,19.0,11.76,Rent,Home,South,No,0,0
LN01260,23,30700.0,2.8,537,37400.0,24,0,46.8,17.58,Own,Education,West,No,6,1
LN01261,40,59600.0,6.4,585,40200.0,24,0,34.5,17.63,Rent,Car,Central,No,5,1
LN01262,21,87800.0,7.7,633,14000.0,60,2,33.1,14.64,Rent,Personal,West,No,0,0
LN01263,27,109700.0,5.3,688,11000.0,24,0,21.3,13.6,Mortgage,Home,West,No,0,0
LN01264,49,54200.0,,753,41300.0,36,1,25.8,14.03,Own,Business,West,Yes,0,0
LN01265,38,62200.0,8.7,649,18300.0,24,0,42.8,14.83,Mortgage,Personal,North,No,0,0
LN01266,39,28200.0,3.1,624,22400.0,60,4,30.3,16.54,Mortgage,Home,North,No,0,0
LN01267,37,50900.0,11.4,648,18100.0,60,2,41.8,15.87,Own,Home,East,No,0,0
LN01268,23,76300.0,3.1,604,13700.0,24,1,31.0,17.01,Rent,Personal,West,No,10,1
LN01269,35,53600.0,5.9,614,9600.0,24,2,14.1,12.89,Own,Personal,Central,No,2,1
LN01270,45,75900.0,13.9,682,26400.0,24,4,38.2,12.04,Mortgage,Personal,Central,No,1,0
LN01271,46,36000.0,5.8,456,35700.0,36,1,37.7,19.93,Rent,Personal,East,No,8,1
LN01272,27,27900.0,2.1,823,85600.0,24,0,40.8,10.97,Rent,Car,West,No,1,0
LN01273,41,53600.0,3.1,714,16100.0,24,0,21.9,13.53,Mortgage,Personal,Central,No,0,0
LN01274,51,,7.0,717,9200.0,36,1,34.3,11.61,Rent,Car,West,No,0,0
LN01275,43,58000.0,16.3,779,15200.0,36,1,39.6,9.63,Rent,Home,South,No,0,0
LN01276,58,,7.4,638,28100.0,24,1,21.1,14.05,Rent,Personal,North,No,8,1
LN01277,40,42300.0,7.3,664,11600.0,24,1,43.2,14.5,Rent,Home,North,No,5,1
LN01278,21,39600.0,5.3,694,42500.0,48,2,39.2,15.79,Mortgage,Car,Central,No,5,1
LN01279,40,24100.0,7.6,621,42100.0,24,2,58.5,16.37,Mortgage,Business,West,No,0,0
LN01280,42,53300.0,5.1,683,16200.0,12,1,27.9,16.25,Mortgage,Home,East,No,1,0
LN01281,48,90000.0,7.5,689,26800.0,48,1,25.3,15.39,Rent,Personal,East,No,0,0
LN01282,46,41800.0,2.9,713,33100.0,24,0,38.6,13.61,Mortgage,Home,North,No,0,0
LN01283,58,55100.0,3.0,759,19400.0,12,0,7.7,12.56,Own,Personal,South,No,0,0
LN01284,47,110100.0,3.4,724,27500.0,24,1,28.4,14.39,Rent,Car,Central,No,0,0
LN01285,42,103000.0,5.3,644,17200.0,36,0,37.8,14.16,Rent,Business,East,Yes,0,0
LN01286,34,67200.0,1.5,606,21700.0,24,1,11.3,16.93,Rent,Personal,Central,No,0,0
LN01287,37,78200.0,6.1,638,15100.0,60,0,45.2,16.64,Mortgage,Business,South,Yes,0,0
LN01288,56,123000.0,9.1,727,61100.0,36,1,34.8,13.58,Rent,Car,South,No,0,0
LN01289,63,47200.0,7.1,525,32000.0,36,1,22.1,18.57,Rent,Education,East,No,3,1
LN01290,44,28700.0,6.9,700,18800.0,24,0,39.7,13.45,Own,Business,North,No,6,1
LN01291,42,57900.0,6.0,600,39100.0,48,2,36.5,17.36,Rent,Car,South,No,6,1
LN01292,38,68900.0,9.0,628,29700.0,36,1,41.8,14.82,Own,Personal,North,No,1,0
LN01293,43,85000.0,5.5,669,30500.0,48,2,46.0,13.59,Mortgage,Business,North,Yes,4,1
LN01294,41,26300.0,9.5,573,10000.0,36,1,30.7,16.64,Rent,Personal,West,No,0,0
LN01295,34,43100.0,2.6,688,39100.0,48,2,45.2,13.58,Own,Home,South,No,0,0
LN01296,51,46700.0,20.0,678,38600.0,48,1,50.1,14.71,Rent,Business,West,No,9,1
LN01297,27,56400.0,,679,14100.0,60,2,15.4,13.83,Own,Education,North,No,0,0
LN01298,42,138900.0,11.7,614,16100.0,24,0,29.1,13.93,Own,Business,North,No,1,0
LN01299,42,,11.3,840,12800.0,60,1,30.2,8.61,Own,Personal,East,No,0,0
LN01300,48,52300.0,6.1,685,30000.0,60,0,37.4,13.51,Mortgage,Personal,East,No,0,0
LN01301,38,40500.0,7.4,761,14300.0,24,0,29.8,12.78,Rent,Business,South,No,0,0
LN01302,29,139800.0,2.9,728,15700.0,60,1,14.2,12.24,Rent,Personal,North,No,0,0
LN01303,39,49700.0,10.5,589,37500.0,48,1,38.3,14.95,Mortgage,Business,South,No,4,1
LN01304,28,25000.0,6.4,708,22000.0,24,2,28.9,14.38,Own,Car,West,No,0,0
LN01305,36,35000.0,11.6,757,17000.0,36,0,21.8,12.69,Mortgage,Home,East,No,1,0
LN01306,31,59500.0,3.8,615,32900.0,36,2,40.7,17.52,Own,Personal,North,Yes,4,1
LN01307,69,41400.0,7.3,738,30200.0,60,0,38.0,12.07,Own,Home,East,No,2,0
LN01308,21,61200.0,7.1,790,34800.0,36,0,19.7,11.11,Rent,Personal,South,Yes,1,0
LN01309,26,53700.0,5.7,640,21200.0,48,4,31.1,16.28,Mortgage,Education,East,No,8,1
LN01310,55,68000.0,3.5,665,33800.0,24,3,37.1,16.33,Rent,Personal,South,No,0,0
LN01311,38,54500.0,2.3,633,16200.0,60,0,37.4,16.27,Rent,Home,Central,No,0,0
LN01312,24,48700.0,4.0,639,11100.0,36,3,35.9,15.02,,Personal,West,No,0,0
LN01313,47,101500.0,10.3,765,43100.0,36,0,36.8,12.25,Rent,Education,East,No,0,0
LN01314,65,41300.0,1.0,612,41500.0,60,1,42.8,15.51,,Home,South,No,0,0
LN01315,40,37200.0,6.1,562,30900.0,48,1,49.7,19.52,Rent,Car,North,No,1,0
LN01316,50,,6.6,634,27100.0,36,0,29.4,15.08,Own,Home,South,No,5,1
LN01317,24,100300.0,,815,19400.0,60,0,50.4,10.33,Rent,Home,West,No,0,0
LN01318,33,22700.0,6.3,669,21300.0,36,4,43.0,13.5,Rent,Personal,South,No,9,1
LN01319,42,76600.0,3.3,699,39800.0,24,1,33.9,10.8,Mortgage,Education,South,No,3,1
LN01320,42,99200.0,3.2,732,6300.0,36,2,39.5,11.16,Rent,Personal,North,Yes,0,0
LN01321,32,52500.0,1.5,718,37500.0,60,2,35.9,11.45,Mortgage,Education,Central,No,0,0
LN01322,33,47600.0,4.8,749,27100.0,36,2,30.2,10.62,Own,Personal,Central,No,0,0
LN01323,33,53700.0,6.8,806,8400.0,12,2,29.6,8.31,Rent,Car,East,No,0,0
LN01324,31,76400.0,7.8,680,15100.0,36,1,29.5,13.58,,Personal,Central,No,0,0
LN01325,33,51800.0,9.7,714,27700.0,60,2,18.1,11.24,Rent,Car,Central,Yes,1,0
LN01326,33,53000.0,3.3,758,13000.0,36,2,37.1,10.48,Own,Home,Central,No,0,0
LN01327,45,,1.4,598,21300.0,36,0,13.7,18.1,Own,Business,North,No,0,0
LN01328,23,66800.0,12.8,799,12600.0,60,1,29.3,10.7,Mortgage,Car,Central,No,0,0
LN01329,46,,6.0,617,21700.0,12,1,39.9,14.1,Own,Business,West,No,8,1
LN01330,61,99400.0,4.4,819,26000.0,48,0,28.8,10.06,Mortgage,Personal,West,No,1,0
LN01331,42,61800.0,,629,23700.0,36,1,25.1,15.76,Rent,Personal,West,No,0,0
LN01332,34,41000.0,3.6,731,86500.0,60,3,60.5,15.32,Mortgage,Personal,West,No,0,0
LN01333,29,21400.0,6.5,611,26600.0,60,1,42.1,17.69,Mortgage,Car,South,Yes,6,1
LN01334,34,26800.0,4.5,667,7500.0,48,0,20.5,14.2,Mortgage,Home,North,No,1,0
LN01335,26,79300.0,5.2,655,10000.0,12,1,22.1,16.59,Rent,Business,East,No,0,0
LN01336,43,36700.0,5.0,662,38300.0,36,3,46.4,13.87,Rent,Car,West,No,0,0
LN01337,39,52400.0,13.3,694,32500.0,12,0,33.1,13.61,Mortgage,Education,South,No,7,1
LN01338,49,59500.0,5.8,640,17900.0,48,1,47.3,13.18,Rent,Business,West,No,0,0
LN01339,43,,1.9,629,43200.0,48,1,26.3,16.83,Rent,Education,Central,No,0,0
LN01340,50,28900.0,4.0,777,13400.0,12,0,40.4,11.38,Mortgage,Car,Central,No,0,0
LN01341,58,128200.0,4.2,611,20200.0,24,0,3.4,16.77,Mortgage,Education,North,No,1,0
LN01342,52,36200.0,8.8,564,20200.0,48,0,36.0,17.19,Rent,Personal,East,No,7,1
LN01343,73,32900.0,3.1,802,24100.0,36,0,37.0,10.97,Rent,Home,Central,No,0,0
LN01344,54,118800.0,14.0,835,25200.0,48,0,26.5,8.93,Rent,Personal,North,Yes,0,0
LN01345,35,55900.0,8.2,645,31200.0,24,0,40.9,16.19,Mortgage,Personal,Central,Yes,0,0
LN01346,48,85900.0,4.7,739,33800.0,60,1,25.6,13.61,Rent,Home,East,No,0,0
LN01347,50,45000.0,9.3,676,18100.0,60,0,27.7,13.62,Rent,Car,East,Yes,0,0
LN01348,42,85900.0,8.9,743,25300.0,36,1,32.5,12.8,Rent,Car,South,No,0,0
LN01349,50,46900.0,6.3,694,25600.0,60,2,44.0,12.81,Rent,Business,North,No,0,0
LN01350,48,73200.0,5.5,626,27600.0,60,0,26.2,16.13,Rent,Car,East,No,0,0
LN01351,57,71500.0,6.4,729,18400.0,36,0,19.1,14.5,Rent,Education,East,No,0,0
LN01352,40,,3.1,850,27700.0,36,4,36.7,8.73,Mortgage,Car,North,No,1,0
LN01353,30,120200.0,4.0,626,27500.0,12,0,46.9,17.44,Mortgage,Personal,Central,No,0,0
LN01354,36,73500.0,35.9,785,16100.0,36,0,28.1,11.4,Rent,Home,East,No,0,0
LN01355,21,75300.0,14.7,537,38200.0,36,0,32.7,19.28,Rent,Home,North,Yes,4,1
LN01356,21,86300.0,5.4,655,37400.0,12,0,29.1,13.99,Mortgage,Education,West,No,12,1
LN01357,28,43600.0,11.4,758,16000.0,60,1,29.2,11.53,Rent,Home,North,No,0,0
LN01358,34,57700.0,6.7,775,10600.0,24,2,21.0,11.61,Rent,Home,West,No,0,0
LN01359,32,89000.0,6.8,641,20700.0,60,3,38.1,15.03,Rent,Car,West,No,0,0
LN01360,55,23300.0,4.5,753,68600.0,36,3,78.4,10.74,Own,Home,South,No,5,1
LN01361,27,87200.0,20.4,697,15500.0,48,1,36.5,13.74,Mortgage,Home,South,No,0,0
LN01362,26,87900.0,8.6,737,24100.0,12,0,26.9,12.0,Own,Car,Central,No,0,0
LN01363,64,59000.0,3.6,769,30300.0,36,2,13.9,9.2,Mortgage,Home,West,No,2,0
LN01364,22,59600.0,4.9,605,45200.0,12,2,29.7,16.18,Rent,Home,West,No,2,0
LN01365,50,34000.0,7.2,663,13300.0,60,2,8.8,16.2,Mortgage,Car,South,No,0,0
LN01366,39,86900.0,3.2,565,16100.0,24,0,24.3,17.75,Mortgage,Home,North,No,6,1
LN01367,21,30200.0,7.3,798,15100.0,24,3,37.9,13.47,Rent,Personal,South,No,0,0
LN01368,52,80500.0,5.2,657,35400.0,48,2,34.4,14.54,Rent,Car,Central,No,0,0
LN01369,36,29100.0,4.8,614,22500.0,36,0,45.5,15.84,Own,Personal,East,No,1,0
LN01370,45,56700.0,3.2,537,16400.0,36,1,25.2,17.42,Rent,Business,West,No,0,0
LN01371,43,25900.0,2.4,679,12400.0,24,2,42.0,15.47,Mortgage,Car,North,No,0,0
LN01372,44,82400.0,5.8,592,41500.0,24,1,26.3,16.03,Rent,Home,Central,No,1,0
LN01373,51,56500.0,9.9,644,44900.0,60,1,38.1,13.66,Rent,Education,East,No,0,0
LN01374,67,51600.0,9.8,774,19000.0,48,0,15.9,10.77,Rent,Education,North,No,0,0
LN01375,44,42100.0,8.5,702,17400.0,36,0,41.5,13.0,Mortgage,Car,South,Yes,0,0
LN01376,38,31600.0,14.0,683,5500.0,48,2,33.9,16.87,Rent,Home,West,No,0,0
LN01377,51,35200.0,9.8,776,54600.0,36,0,53.5,10.61,Rent,Personal,Central,No,0,0
LN01378,46,55200.0,14.1,804,42000.0,24,1,36.2,13.73,Rent,Personal,South,No,0,0
LN01379,21,67300.0,3.9,683,20000.0,36,1,35.0,14.61,Rent,Education,East,No,0,0
LN01380,46,90000.0,5.5,624,17300.0,12,0,22.3,13.28,Own,Business,South,No,1,0
LN01381,36,47700.0,6.9,625,27200.0,36,1,22.1,15.09,Rent,Home,West,No,10,1
LN01382,38,23100.0,6.1,670,16100.0,36,0,23.6,14.73,Mortgage,Education,South,No,0,0
LN01383,23,50400.0,,741,24900.0,60,2,35.1,10.14,Rent,Business,West,No,0,0
LN01384,63,29400.0,4.3,764,25900.0,12,1,16.2,12.25,Rent,Personal,Central,Yes,0,0
LN01385,46,,5.9,559,26500.0,48,0,38.4,18.86,Rent,Personal,West,No,3,1
LN01386,35,51900.0,3.2,688,27500.0,36,2,29.9,12.79,Own,Personal,South,No,0,0
LN01387,35,44800.0,11.2,714,21700.0,48,1,41.6,14.24,Rent,Home,East,No,1,0
LN01388,38,42900.0,7.9,743,37200.0,48,0,45.8,11.31,Rent,Personal,North,No,0,0
LN01389,39,74800.0,13.9,826,24900.0,36,0,32.4,8.33,Mortgage,Personal,Central,No,1,0
LN01390,50,76800.0,4.2,726,82700.0,36,1,46.9,12.99,Rent,Home,North,No,0,0
LN01391,45,24800.0,0.8,670,21300.0,36,2,36.4,16.08,Mortgage,Business,West,No,0,0
LN01392,34,,10.3,611,29800.0,60,4,29.2,14.31,Own,Car,East,No,5,1
LN01393,37,38800.0,15.4,571,32800.0,48,2,48.8,17.01,Mortgage,Personal,North,Yes,7,1
LN01394,48,41800.0,4.2,767,35000.0,12,2,71.1,11.56,Rent,Home,Central,No,1,0
LN01395,29,64300.0,6.6,624,19300.0,24,0,31.3,16.24,Rent,Personal,Central,No,4,1
LN01396,35,55700.0,10.0,644,20500.0,36,2,42.3,14.74,Rent,Car,West,No,0,0
LN01397,52,103300.0,7.6,741,38500.0,12,1,35.1,10.76,Rent,Car,West,No,0,0
LN01398,40,89000.0,4.0,726,33800.0,12,2,26.5,13.53,Mortgage,Personal,Central,Yes,2,0
LN01399,58,83100.0,9.6,700,58300.0,12,1,42.6,14.81,Rent,Personal,West,No,0,0
LN01400,27,47800.0,11.3,753,23400.0,48,1,43.1,10.27,Mortgage,Business,South,No,0,0
LN01401,35,116500.0,2.6,596,20100.0,60,3,30.2,14.47,Mortgage,Education,South,No,8,1
LN01402,31,30700.0,7.2,684,47700.0,36,0,65.6,11.56,Rent,Home,South,No,5,1
LN01403,30,44200.0,13.0,726,30600.0,36,2,42.6,11.46,Rent,Business,North,No,0,0
LN01404,50,33300.0,3.1,684,28900.0,24,1,39.2,14.27,Mortgage,Home,South,No,1,0
LN01405,53,88000.0,1.5,599,41800.0,36,0,47.3,18.33,Rent,Home,North,No,3,1
LN01406,42,55200.0,5.4,559,16800.0,60,1,21.5,16.48,Mortgage,Business,East,Yes,5,1
LN01407,39,73400.0,12.1,724,23600.0,24,0,16.8,13.19,Mortgage,Education,North,No,0,0
LN01408,62,30300.0,3.6,713,47900.0,36,0,52.2,16.0,Own,Home,North,No,0,0
LN01409,60,107700.0,8.1,622,13300.0,48,2,34.1,17.25,Mortgage,Personal,Central,No,6,1
LN01410,21,45800.0,13.7,614,38600.0,48,3,33.1,13.84,Rent,Home,East,No,6,1
LN01411,40,94000.0,11.3,720,25700.0,24,4,30.4,12.57,Rent,Business,East,No,1,0
LN01412,21,86700.0,,716,16400.0,36,1,32.4,11.71,Rent,Home,North,No,0,0
LN01413,22,47400.0,3.1,623,29100.0,36,2,16.8,16.4,Mortgage,Car,North,No,15,1
LN01414,33,48400.0,15.3,628,43400.0,24,2,45.6,12.75,Rent,Home,East,No,0,0
LN01415,27,56500.0,9.6,680,25100.0,36,3,37.3,13.19,Mortgage,Car,South,Yes,6,1
LN01416,48,88900.0,6.3,606,16600.0,36,3,33.8,16.92,Mortgage,Home,Central,No,5,1
LN01417,36,40200.0,2.4,714,27100.0,36,2,29.0,13.91,Rent,Home,Central,No,2,0
LN01418,38,27500.0,11.0,584,18700.0,36,1,30.3,14.58,Mortgage,Car,South,No,1,0
LN01419,40,109600.0,2.0,561,37400.0,36,1,4.4,18.27,Rent,Personal,East,No,1,0
LN01420,62,94100.0,,778,22800.0,48,0,29.4,8.86,Rent,Education,North,No,0,0
LN01421,45,24900.0,2.0,555,19400.0,60,4,34.2,17.65,Mortgage,Education,North,No,8,1
LN01422,52,51900.0,9.7,636,102900.0,24,0,22.2,16.11,Rent,Education,South,No,1,0
LN01423,47,58200.0,22.7,713,36500.0,60,2,30.6,13.23,Mortgage,Business,North,No,0,0
LN01424,56,67400.0,5.0,599,26900.0,12,1,30.7,15.76,Rent,Business,East,No,3,1
LN01425,42,47100.0,9.3,833,30500.0,60,0,38.5,7.89,Own,Business,South,No,0,0
LN01426,40,77700.0,9.7,655,20800.0,60,1,33.2,13.93,Rent,Home,North,Yes,0,0
LN01427,56,75600.0,3.5,709,8300.0,12,3,36.6,11.66,Own,Car,South,No,0,0
LN01428,43,75600.0,,585,48800.0,60,0,30.0,18.63,Own,Personal,Central,No,0,0
LN01429,22,117200.0,16.7,648,10500.0,48,0,6.9,13.76,Own,Education,South,No,3,1
LN01430,26,89500.0,7.5,586,38900.0,48,1,44.3,16.88,Rent,Personal,West,No,0,0
LN01431,36,72800.0,1.6,780,19300.0,48,0,34.2,9.75,Own,Car,South,No,0,0
LN01432,47,50100.0,1.6,624,28000.0,36,0,33.5,15.42,Mortgage,Home,West,No,0,0
LN01433,32,49700.0,13.8,701,42500.0,60,1,37.6,14.04,Rent,Personal,West,No,4,1
LN01434,59,60600.0,18.8,637,30900.0,48,1,36.3,15.15,Mortgage,Education,East,No,0,0
LN01435,46,65600.0,8.0,719,40200.0,48,1,46.0,15.8,Own,Home,North,No,0,0
LN01436,38,110900.0,16.2,692,39800.0,24,2,36.7,14.41,Own,Car,Central,No,1,0
LN01437,26,110600.0,2.5,704,53800.0,12,1,32.7,13.81,Rent,Home,South,No,1,0
LN01438,49,52100.0,5.7,844,69200.0,48,2,37.4,8.14,Rent,Education,Central,No,0,0
LN01439,48,57600.0,4.6,627,32200.0,36,1,38.9,15.43,Own,Home,North,No,0,0
LN01440,27,87600.0,10.6,696,36800.0,36,0,37.6,14.18,Rent,Personal,West,No,0,0
LN01441,57,80200.0,3.2,693,39000.0,36,2,22.5,12.37,Rent,Education,West,No,0,0
LN01442,55,42800.0,12.6,806,56400.0,36,3,44.7,11.57,Mortgage,Home,North,Yes,0,0
LN01443,59,129700.0,15.4,626,41400.0,12,2,33.8,15.82,Own,Business,South,Yes,0,0
LN01444,40,75800.0,3.0,766,30000.0,48,1,13.4,9.89,Own,Car,East,No,1,0
LN01445,52,54100.0,5.7,723,35300.0,36,0,59.7,11.94,Rent,Education,South,No,0,0
LN01446,21,39900.0,1.8,669,15000.0,36,0,30.2,15.12,Rent,Home,West,No,0,0
LN01447,46,80700.0,10.3,785,20700.0,24,2,18.1,10.36,Mortgage,Personal,South,No,0,0
LN01448,36,64300.0,1.9,679,10200.0,36,3,33.9,15.0,Rent,Personal,West,No,0,0
LN01449,39,61100.0,3.6,691,17300.0,12,0,26.4,14.44,Own,Business,North,No,0,0
LN01450,46,115500.0,5.1,705,41200.0,12,0,18.1,13.66,Rent,Personal,Central,No,0,0
LN01451,32,77600.0,4.8,615,38000.0,24,2,50.1,13.17,Mortgage,Car,West,No,0,0
LN01452,38,92800.0,10.5,664,18800.0,36,3,28.3,14.86,Rent,Car,West,No,0,0
LN01453,29,125900.0,,666,32200.0,36,1,60.9,15.41,,Car,West,No,0,0
LN01454,31,48700.0,7.1,656,11400.0,12,0,33.9,13.4,Mortgage,Business,Central,Yes,6,1
LN01455,27,56600.0,6.4,679,29300.0,48,1,38.3,15.04,Mortgage,Car,West,No,6,1
LN01456,45,68500.0,1.5,727,14100.0,24,0,28.6,12.95,,Car,Central,No,0,0
LN01457,55,65800.0,,724,24400.0,36,1,27.5,14.8,Rent,Personal,North,No,8,1
LN01458,29,62700.0,3.3,666,27500.0,24,0,36.1,15.25,Mortgage,Business,South,No,4,1
LN01459,21,101500.0,6.1,693,16400.0,36,3,14.4,12.56,Own,Personal,East,No,0,0
LN01460,38,39000.0,4.7,662,23700.0,12,3,28.9,14.82,Own,Education,West,Yes,0,0
LN01461,45,47800.0,4.1,605,17100.0,36,1,28.7,16.56,Mortgage,Education,East,No,2,0
LN01462,43,56300.0,5.8,672,21700.0,48,1,40.4,15.42,Mortgage,Home,South,No,0,0
LN01463,26,53200.0,5.0,687,34300.0,24,1,30.0,12.47,,Education,North,Yes,8,1
LN01464,40,,2.2,646,14400.0,36,0,37.6,13.24,Mortgage,Car,West,No,0,0
LN01465,30,42100.0,4.0,512,24900.0,24,3,20.5,19.33,Mortgage,Education,East,No,0,0
LN01466,35,149800.0,10.1,801,13400.0,36,1,46.1,9.64,Rent,Car,South,No,0,0
LN01467,39,51000.0,6.5,645,13800.0,36,1,55.2,17.73,Own,Education,Central,No,6,1
LN01468,35,218300.0,1.5,626,17300.0,24,1,24.9,16.1,Rent,Home,South,No,0,0
LN01469,46,19600.0,2.5,604,11300.0,36,1,27.4,16.62,Rent,Education,East,No,5,1
LN01470,34,65300.0,6.5,712,28000.0,36,3,39.7,13.0,Rent,Business,West,No,0,0
LN01471,58,48300.0,4.4,640,27700.0,12,1,21.0,15.51,Own,Education,North,No,0,0
LN01472,41,78900.0,1.2,613,23800.0,48,3,30.8,16.69,Own,Business,East,No,4,1
LN01473,27,101900.0,7.6,620,21900.0,24,1,27.6,16.83,Mortgage,Home,East,No,1,0
LN01474,52,124800.0,5.8,714,13800.0,24,2,17.2,14.3,Rent,Car,North,No,0,0
LN01475,50,65500.0,16.3,601,16000.0,60,0,32.3,17.01,Own,Personal,South,No,0,0
LN01476,43,47400.0,6.1,637,20000.0,36,3,30.5,16.67,Mortgage,Personal,South,No,9,1
LN01477,40,86900.0,9.0,677,23000.0,24,0,20.4,14.57,Mortgage,Education,East,No,1,0
LN01478,44,50600.0,7.7,692,27700.0,60,0,37.4,14.83,Mortgage,Business,North,No,0,0
LN01479,50,68500.0,8.1,648,26100.0,36,0,14.4,17.04,,Education,East,No,0,0
LN01480,39,46200.0,6.3,641,16100.0,60,1,34.1,15.2,Mortgage,Car,Central,No,0,0
LN01481,50,34900.0,3.3,647,32200.0,36,1,30.1,15.64,Mortgage,Home,Central,Yes,8,1
LN01482,33,34700.0,,717,47000.0,60,2,42.5,13.45,Mortgage,Car,West,No,4,1
LN01483,46,115700.0,5.9,766,30800.0,36,0,30.7,14.18,Rent,Personal,Central,No,1,0
LN01484,28,,4.6,638,37200.0,36,1,30.7,15.05,Rent,Business,West,No,0,0
LN01485,44,77900.0,3.5,705,31000.0,24,2,37.8,13.53,Own,Business,North,No,0,0
LN01486,47,59400.0,2.6,724,17400.0,48,2,30.1,15.76,Rent,Personal,South,No,6,1
LN01487,34,69600.0,17.1,680,18600.0,12,0,27.4,15.59,Mortgage,Business,Central,Yes,8,1
LN01488,44,74500.0,6.5,707,31300.0,60,2,25.1,12.89,Rent,Business,East,Yes,0,0
LN01489,21,67600.0,9.0,586,10300.0,36,0,15.4,17.92,Mortgage,Education,West,No,0,0
LN01490,39,44000.0,5.7,750,27100.0,48,0,30.8,13.64,Rent,Education,West,No,0,0
LN01491,37,52800.0,17.2,602,17700.0,60,0,41.3,16.7,Rent,Car,West,No,7,1
LN01492,48,82100.0,2.5,584,22400.0,48,0,35.5,16.71,Own,Business,South,No,4,1
LN01493,40,18300.0,9.0,688,10400.0,24,0,44.2,13.05,Rent,Business,South,No,0,0
LN01494,52,39900.0,6.5,657,26100.0,36,1,30.2,13.67,Rent,Car,North,No,0,0
LN01495,63,77100.0,5.5,817,62900.0,36,1,47.0,10.42,Mortgage,Personal,South,Yes,4,1
LN01496,41,53900.0,2.6,686,11100.0,36,0,23.5,13.06,Own,Personal,East,No,0,0
LN01497,51,35900.0,3.8,813,62000.0,12,0,50.2,7.95,Own,Car,North,No,0,0
LN01498,60,57500.0,4.0,611,31900.0,24,1,30.9,15.71,Mortgage,Car,Central,No,0,0
