customer_id,enroll_date,year_birth,education,marital_status,income,kids_home,teens_home,recency,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,web_purchases,catalog_purchases,store_purchases,web_visits_month,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,complain,responded
CMK00632,2024-01-22,1961,Graduation,Married,56000.0,0,1,12,343.8,36.2,196.76,35.29,37.48,50.05,7,2,5,3,0,0,1,0,0,0,1
CMK00633,2024-07-01,1997,Master,Married,21600.0,0,0,44,149.41,32.33,67.48,34.46,5.0,45.61,5,1,1,4,0,0,0,0,0,0,0
CMK00634,2024-08-22,1958,Graduation,Married,,1,0,73,165.36,20.18,198.37,28.53,22.65,45.05,1,3,4,5,0,0,0,0,0,0,0
CMK00635,2024-05-05,1960,Graduation,Married,91000.0,0,1,30,537.64,57.8,215.86,55.25,52.62,69.78,1,6,7,4,0,0,1,0,0,0,0
CMK00636,2023-08-19,1954,PhD,Married,49500.0,0,2,0,378.77,45.5,239.38,51.73,33.83,64.27,6,8,3,4,1,0,0,0,1,0,1
CMK00637,2023-11-23,1973,PhD,Together,21700.0,0,1,25,187.86,11.86,140.24,33.95,26.72,40.28,4,2,6,4,0,0,0,1,0,0,0
CMK00638,2023-07-21,1986,Graduation,Married,33400.0,0,0,90,356.43,33.7,102.26,37.68,28.96,43.59,4,2,3,2,0,0,0,0,1,0,0
CMK00639,2022-12-09,1977,Graduation,Single,54500.0,0,1,11,500.11,45.88,289.12,34.25,44.24,85.42,3,1,7,4,0,1,0,0,0,0,0
CMK00640,2023-02-11,1983,PhD,Married,45400.0,0,1,12,517.57,40.33,137.64,44.73,29.14,47.19,2,7,9,7,0,0,1,0,0,0,0
CMK00641,2022-09-29,1983,Graduation,Together,35400.0,1,1,22,134.73,33.47,162.16,34.1,29.77,58.06,7,4,7,11,0,0,1,0,0,0,0
CMK00642,2022-09-27,1980,Basic,Married,37500.0,0,0,48,381.83,86.62,170.18,50.28,26.98,28.63,5,1,6,6,1,0,0,0,1,0,0
CMK00643,2023-01-30,1962,Basic,Married,55200.0,0,1,66,359.61,38.87,125.41,49.1,33.4,28.07,4,5,1,6,0,0,0,0,0,0,0
CMK00644,2024-01-23,1965,Graduation,Married,21600.0,1,0,93,194.58,30.34,198.94,43.16,23.42,40.52,5,1,2,4,0,0,1,0,0,0,0
CMK00645,2023-04-28,1979,Graduation,Divorced,42400.0,0,1,38,194.15,48.81,146.87,35.02,22.32,31.32,0,1,4,4,0,0,0,0,0,0,0
CMK00646,2023-04-02,1998,Basic,Together,12000.0,0,0,51,112.08,8.79,63.71,16.98,21.18,18.67,4,0,5,5,0,0,0,0,0,0,0
CMK00647,2023-05-27,1995,Graduation,Single,37700.0,0,0,28,375.32,37.25,214.5,43.92,31.62,51.54,5,2,6,8,1,1,0,1,0,0,1
CMK00648,2022-07-21,1973,PhD,Divorced,28900.0,1,0,99,317.93,31.46,194.84,30.7,46.56,43.34,5,4,3,7,0,0,0,0,0,0,0
CMK00649,2024-10-28,1994,PhD,Divorced,80600.0,2,0,5,513.88,45.82,366.55,69.67,35.81,76.31,6,6,3,11,1,1,0,1,1,0,0
CMK00650,2023-04-05,1987,Basic,Together,51600.0,0,1,11,364.04,86.29,253.45,80.24,56.84,91.22,3,0,9,4,0,0,0,1,0,0,0
CMK00651,2022-08-16,1974,Graduation,Married,38200.0,0,0,8,419.46,24.52,141.12,18.52,30.83,15.98,5,0,2,4,0,0,0,0,1,0,0
CMK00652,2024-06-17,1995,Graduation,Married,80100.0,1,0,30,468.83,75.49,291.94,63.97,44.57,84.93,4,2,7,7,1,0,0,0,0,0,0
CMK00653,2022-07-28,1968,Basic,Married,26400.0,2,1,56,172.88,26.16,220.64,40.9,39.27,14.87,4,1,6,7,0,0,0,0,1,0,0
CMK00654,2022-08-21,1960,Graduation,Married,75800.0,0,0,32,422.46,60.29,253.52,54.44,40.65,68.96,4,4,8,2,1,0,0,1,0,0,0
CMK00655,2022-12-17,1951,Master,Single,23600.0,0,1,60,206.95,47.96,161.61,37.84,27.32,16.85,9,2,1,7,0,0,0,0,0,0,0
CMK00656,2024-01-25,1993,Graduation,Married,20400.0,0,0,0,378.4,33.34,135.69,28.39,12.93,32.1,5,1,4,6,0,0,0,0,0,0,1
CMK00657,2024-07-22,1961,Master,Married,22900.0,0,2,17,224.94,23.63,107.65,19.56,25.58,26.24,7,1,5,7,0,0,0,0,0,0,0
CMK00658,2022-11-21,1984,Basic,Married,28100.0,1,1,99,262.72,39.74,150.6,37.91,27.59,42.38,1,3,5,3,0,0,0,0,0,0,0
CMK00659,2022-09-11,1962,Graduation,Single,150400.0,0,2,37,636.37,106.86,301.26,93.0,75.57,105.09,8,9,7,7,1,1,1,0,1,0,1
CMK00660,2023-03-10,1969,PhD,Married,,1,1,24,383.54,35.0,185.26,45.22,39.51,39.68,1,3,3,3,0,0,1,0,0,0,0
CMK00661,2023-01-03,1972,Graduation,Single,38000.0,1,0,99,548.27,47.11,201.79,42.94,49.57,41.99,2,7,8,4,0,0,0,0,0,0,0
CMK00662,2022-12-28,1973,Master,Married,54700.0,1,0,99,345.6,45.33,200.01,64.74,30.56,35.99,4,2,3,2,0,0,0,0,1,0,0
CMK00663,2023-04-18,1990,Graduation,Divorced,32200.0,0,0,10,425.0,33.48,173.93,35.71,56.66,52.37,6,4,4,3,0,0,0,1,0,0,0
CMK00664,2022-11-27,1958,Basic,Married,30000.0,1,1,98,242.19,65.09,246.41,34.72,27.85,36.49,6,3,6,4,0,1,0,0,0,0,0
CMK00665,2023-05-29,1982,Master,Married,63900.0,0,1,54,500.37,56.66,298.46,47.17,42.16,47.51,7,3,4,12,1,0,0,0,0,0,0
CMK00666,2023-10-25,1982,Graduation,Single,68700.0,0,0,99,704.31,92.14,310.3,90.73,39.23,72.0,3,5,4,3,0,0,0,0,0,0,0
CMK00667,2024-06-24,1975,Graduation,Divorced,37700.0,0,0,53,428.05,43.91,204.34,47.21,11.13,23.79,3,2,3,3,1,1,1,0,0,0,0
CMK00668,2022-09-09,1973,Master,Together,,1,0,85,248.36,50.07,260.62,32.37,48.88,64.85,5,3,4,8,1,0,1,0,0,0,1
CMK00669,2024-02-19,1950,Graduation,Divorced,105700.0,2,0,99,498.42,59.87,363.54,76.38,75.63,47.81,3,3,6,1,0,0,0,0,0,0,0
CMK00670,2024-07-12,1973,PhD,Married,29700.0,2,2,21,391.09,37.24,184.05,22.64,28.13,60.38,1,4,8,2,0,1,0,0,0,0,0
CMK00671,2024-01-02,1984,Master,Single,,1,0,66,256.48,37.06,87.76,17.79,37.47,23.52,1,2,8,9,0,0,0,0,0,0,0
CMK00672,2022-10-14,1964,Master,Married,63200.0,1,2,77,419.92,45.02,382.96,45.87,62.17,84.84,2,3,4,3,0,0,0,0,0,0,0
CMK00673,2024-10-10,1972,Graduation,Married,51900.0,1,0,23,445.85,28.71,293.65,29.75,48.19,70.24,14,2,5,3,1,1,1,0,1,0,1
CMK00674,2024-02-15,1967,Master,Divorced,33800.0,0,0,59,249.77,28.44,119.96,28.51,19.22,53.53,3,1,3,3,0,0,0,0,0,0,0
CMK00675,2023-02-14,1975,Basic,Together,22800.0,1,2,83,293.49,33.89,149.19,35.59,27.38,30.76,4,1,3,4,1,1,0,0,0,0,0
CMK00676,2023-11-17,1963,Master,Married,43700.0,0,0,8,154.86,23.14,223.31,25.63,21.02,21.04,5,5,5,3,1,0,0,0,0,0,0
CMK00677,2024-01-13,1995,Master,Married,33200.0,1,1,92,398.4,78.34,164.64,42.26,41.02,44.03,1,6,6,4,0,0,0,0,0,0,0
CMK00678,2022-08-31,1969,Master,Divorced,34000.0,0,1,48,281.44,40.72,230.6,55.54,64.88,52.26,2,7,3,3,0,0,0,0,0,0,0
CMK00679,2022-08-14,2000,Basic,Single,94800.0,2,1,60,366.07,59.8,296.03,44.97,37.03,54.14,4,8,6,5,0,1,0,0,0,0,0
CMK00680,2024-07-18,1986,Master,Married,95100.0,1,1,33,740.47,69.34,421.48,127.48,105.55,132.63,3,8,8,2,0,1,0,0,1,0,0
CMK00681,2022-09-16,1961,Graduation,Widow,72800.0,1,1,16,651.83,41.6,237.65,77.65,52.15,88.07,10,5,13,5,1,0,0,1,1,0,0
CMK00682,2024-09-05,1982,Graduation,Single,69800.0,0,1,63,344.22,49.6,285.89,25.6,46.74,32.44,11,4,8,5,1,1,0,1,0,0,0
CMK00683,2024-03-28,1960,PhD,Married,22200.0,1,0,58,360.31,22.19,191.83,35.66,22.02,25.85,10,1,6,3,0,0,0,0,0,0,0
CMK00684,2022-10-05,2000,Master,Together,55400.0,1,0,33,456.93,91.21,252.66,68.33,37.62,85.58,3,4,7,5,0,0,0,0,0,0,0
CMK00685,2023-01-17,1985,Master,Married,29900.0,1,0,53,166.39,19.29,209.87,51.53,19.84,46.57,3,0,3,2,1,0,1,0,0,0,0
CMK00686,2024-04-20,2000,Graduation,Together,22000.0,1,1,28,176.88,31.92,121.24,47.52,21.26,47.43,5,2,0,4,0,0,0,1,0,0,0
CMK00687,2023-07-18,1984,Master,Married,26600.0,0,0,66,352.6,45.45,197.07,48.15,14.4,35.48,2,6,6,2,0,0,0,0,0,0,0
CMK00688,2023-02-10,1998,Master,Married,64200.0,1,0,43,302.58,71.92,134.79,28.89,19.11,29.67,5,4,7,3,0,0,0,0,1,0,1
CMK00689,2024-02-01,1999,Basic,Married,38300.0,1,1,31,121.81,47.88,169.65,45.34,24.76,40.66,1,1,6,2,0,1,0,0,0,0,0
CMK00690,2022-11-21,1986,Graduation,Married,51900.0,0,1,58,251.84,41.99,308.19,48.12,32.79,74.78,3,7,4,8,0,0,0,0,0,0,1
CMK00691,2023-10-19,1998,Graduation,Married,10900.0,1,0,96,95.8,27.86,71.21,14.39,7.99,16.3,0,0,4,4,0,0,0,0,0,0,0
CMK00692,2024-06-12,1966,Graduation,Single,36400.0,0,2,0,241.84,35.78,189.16,39.4,30.74,46.62,5,2,5,7,0,1,1,0,0,0,0
CMK00693,2023-09-01,1983,PhD,Married,43400.0,0,1,29,561.32,57.77,335.36,48.91,23.85,36.38,4,1,5,7,0,1,0,0,0,0,0
CMK00694,2022-10-10,1984,Graduation,Together,43300.0,0,0,97,358.46,64.14,232.29,52.69,37.03,49.87,5,4,7,4,0,0,0,0,0,0,0
CMK00695,2024-01-21,1950,Basic,Married,61200.0,2,0,7,353.7,52.29,175.32,46.57,42.53,43.93,2,2,3,7,0,0,0,0,0,0,0
CMK00696,2024-04-05,1974,Basic,Divorced,45400.0,1,1,89,370.83,45.01,166.89,48.35,28.56,28.74,9,1,6,0,0,0,0,0,0,0,0
CMK00697,2022-10-03,1955,Graduation,Married,122100.0,0,0,42,1236.08,82.36,337.1,76.84,68.0,93.19,2,3,11,4,1,0,0,0,1,0,0
CMK00698,2023-01-10,1963,PhD,Married,61400.0,0,1,10,604.3,92.71,233.37,56.29,59.15,77.64,3,4,10,2,0,0,1,0,0,0,0
CMK00699,2024-03-08,1976,Graduation,Together,83800.0,2,0,52,618.14,60.74,221.56,42.09,46.98,47.58,4,1,7,4,0,1,0,0,0,0,0
CMK00700,2024-01-30,1989,Graduation,Single,57500.0,0,1,23,365.43,63.92,214.5,39.85,53.13,62.36,7,5,7,10,0,1,1,1,0,0,0
CMK00701,2024-02-05,1972,Master,Single,45300.0,0,0,50,304.89,40.53,215.75,43.55,38.38,51.85,3,3,5,4,0,0,0,0,0,0,0
CMK00702,2022-12-07,1951,Graduation,Divorced,19700.0,0,0,63,234.49,57.64,238.37,62.07,32.13,41.93,4,3,3,8,0,1,0,0,0,0,0
CMK00703,2024-02-20,1950,Graduation,Married,21900.0,0,1,55,163.89,29.21,204.84,37.13,22.19,26.72,5,5,3,10,1,1,1,0,1,0,1
CMK00704,2023-10-06,1970,Graduation,Married,57800.0,0,2,85,316.27,40.93,136.08,53.8,49.33,36.51,5,2,6,2,0,0,0,0,1,0,0
CMK00705,2023-02-19,1970,Basic,Together,18200.0,0,0,45,250.0,11.89,122.65,21.8,5.3,14.51,3,0,4,3,0,0,0,0,0,0,0
CMK00706,2023-08-14,1957,Graduation,Married,62000.0,1,1,0,340.48,53.6,105.34,57.6,44.53,45.02,8,7,4,6,0,1,1,0,1,0,0
CMK00707,2023-06-26,1964,PhD,Married,54400.0,0,2,85,290.52,43.89,101.58,53.21,15.88,17.16,5,4,6,4,0,0,0,0,0,0,0
CMK00708,2023-06-24,1990,Master,Married,53300.0,0,0,78,643.5,32.59,163.33,73.19,48.62,51.52,6,4,6,10,1,0,0,1,1,0,1
CMK00709,2022-12-12,1956,Graduation,Divorced,38800.0,0,1,67,243.82,24.81,145.69,41.34,33.95,33.22,0,3,4,1,0,0,0,0,0,0,0
CMK00710,2024-02-23,1955,Master,Together,19600.0,0,2,66,238.3,23.29,125.8,31.93,26.54,48.1,4,1,5,2,0,0,0,0,0,0,0
CMK00711,2024-03-23,1968,PhD,Single,12400.0,0,0,71,287.1,46.62,139.69,31.89,25.95,40.67,5,2,4,6,0,0,1,0,0,0,1
CMK00712,2024-08-15,1966,PhD,Married,28700.0,1,0,0,272.85,60.44,156.47,22.02,9.21,32.15,5,1,7,6,0,0,1,0,1,0,1
CMK00713,2024-09-08,1984,PhD,Together,68900.0,0,1,44,516.28,51.43,169.01,31.0,59.83,113.12,1,7,4,4,0,0,0,0,0,0,0
CMK00714,2022-10-12,1950,Graduation,Married,88300.0,0,1,42,542.38,62.53,200.59,65.51,38.11,53.22,5,7,11,10,0,1,0,0,0,0,0
CMK00715,2024-03-15,1959,PhD,Single,40900.0,0,0,59,286.92,20.23,215.4,47.56,19.58,43.64,5,2,3,4,0,1,1,1,1,0,0
CMK00716,2024-01-01,1953,Master,Married,42600.0,0,0,11,324.0,34.69,307.58,28.87,48.03,30.88,8,3,3,2,0,0,0,0,1,0,0
CMK00717,2024-02-15,1965,PhD,Single,28700.0,1,0,76,247.66,5.64,203.72,4.64,20.26,52.16,5,1,6,9,1,0,0,0,1,0,0
CMK00718,2022-10-13,1950,Master,Together,61600.0,1,0,83,439.13,46.62,433.44,52.5,45.08,59.12,2,7,6,5,0,1,0,0,0,0,0
CMK00719,2024-10-07,2000,PhD,Married,29400.0,0,0,52,543.1,15.47,198.37,37.91,33.4,45.97,0,2,6,1,0,0,1,0,0,0,0
CMK00720,2023-02-20,1982,Graduation,Together,29400.0,0,1,32,155.57,30.74,198.21,18.53,2.82,35.06,6,1,6,5,1,1,1,1,0,0,0
CMK00721,2024-09-04,1952,Graduation,Together,13900.0,1,2,51,174.59,35.76,62.17,29.03,24.35,35.26,1,0,4,1,0,1,0,0,0,0,0
CMK00722,2023-02-15,1969,PhD,Together,42400.0,2,0,39,413.89,70.7,377.49,68.09,26.49,42.7,8,5,6,2,0,0,0,0,1,0,0
CMK00723,2023-11-15,1956,Graduation,Married,69700.0,1,0,57,715.9,82.4,393.79,81.81,64.58,86.59,4,4,4,4,0,1,0,0,0,0,0
CMK00724,2024-05-27,1954,Graduation,Married,34100.0,0,1,99,297.77,28.08,138.95,8.61,28.19,37.44,1,3,7,3,1,0,0,0,0,0,0
CMK00725,2023-05-31,1956,Graduation,Married,32300.0,0,0,68,279.2,24.22,96.63,37.08,27.74,31.32,3,1,4,1,0,0,1,0,0,0,0
CMK00726,2023-03-29,1963,Graduation,Single,23800.0,0,0,55,249.69,31.91,95.62,41.21,22.09,39.52,1,4,3,4,0,0,0,0,0,0,0
CMK00727,2024-04-20,1966,Graduation,Single,29600.0,1,0,42,241.55,15.77,137.95,56.7,25.64,41.66,3,1,2,4,0,0,0,0,0,0,0
CMK00728,2024-04-07,1980,Graduation,Single,,1,0,44,108.21,13.59,87.43,24.01,10.38,16.65,2,0,4,2,0,0,0,0,1,0,0
CMK00729,2023-12-13,1954,Graduation,Single,44100.0,0,0,77,384.41,67.0,264.62,37.13,37.04,57.17,6,3,10,7,0,0,0,0,0,0,0
CMK00730,2022-11-13,1989,Graduation,Married,21700.0,0,1,48,287.26,37.75,75.3,29.56,20.23,29.42,7,1,4,9,0,0,0,0,0,0,0
CMK00731,2022-08-05,1950,Master,Single,25200.0,1,0,0,94.84,21.81,91.13,16.73,25.82,26.39,5,0,2,6,0,1,0,0,0,0,0
CMK00732,2023-07-09,1981,Graduation,Together,11700.0,0,1,3,85.56,18.89,64.08,7.45,19.54,16.43,4,1,1,1,0,0,0,1,0,0,0
CMK00733,2022-07-20,1988,Graduation,Widow,58300.0,0,0,66,344.67,34.56,301.28,49.23,37.09,29.73,6,2,4,7,0,0,0,0,0,0,0
CMK00734,2024-04-14,1978,Graduation,Widow,36300.0,1,0,54,323.54,45.79,295.9,44.08,32.88,31.09,0,2,5,1,0,0,0,0,0,0,0
CMK00735,2023-06-03,1970,PhD,Single,69200.0,1,1,60,667.97,78.59,270.3,73.98,42.66,129.88,2,2,6,4,0,0,0,1,0,0,0
CMK00736,2024-08-27,1962,Master,Together,79400.0,1,0,90,461.0,68.66,223.9,28.22,52.71,38.92,2,5,6,3,0,0,0,0,1,0,0
CMK00737,2023-06-13,1967,Master,Together,42000.0,0,0,53,232.36,37.18,116.28,31.25,37.75,35.97,2,2,3,6,1,0,0,1,1,0,1
CMK00738,2023-01-18,1990,PhD,Together,18500.0,2,1,66,115.63,24.83,91.16,15.64,19.77,21.35,8,0,1,2,0,0,0,0,0,0,0
CMK00739,2022-08-28,1960,PhD,Single,38400.0,1,1,58,305.05,35.7,97.41,32.05,37.78,68.95,7,4,7,4,1,1,1,0,0,0,1
CMK00740,2023-10-22,1951,Graduation,Married,23500.0,1,0,77,247.07,40.9,112.14,19.22,14.91,32.13,5,4,9,2,1,0,0,0,0,0,0
CMK00741,2023-12-31,1964,Basic,Together,36100.0,2,2,93,295.79,54.02,229.05,44.57,50.82,50.93,4,4,5,8,0,0,0,0,0,0,0
CMK00742,2024-07-03,1961,PhD,Married,22000.0,1,1,79,159.68,29.55,86.85,21.18,1.59,21.06,5,0,6,7,0,0,0,0,0,0,0
CMK00743,2023-06-20,1967,Master,Together,28400.0,0,1,33,381.18,53.17,232.58,36.68,26.52,51.51,5,1,7,5,1,1,0,0,0,0,0
CMK00744,2022-12-13,1992,Graduation,Married,26900.0,0,0,12,217.79,32.91,132.17,54.09,38.81,59.64,2,2,2,3,0,0,0,0,0,0,0
CMK00745,2023-01-08,1967,Basic,Together,18700.0,1,0,56,156.48,30.1,113.18,15.82,11.53,25.45,4,1,3,11,0,0,0,0,0,0,0
CMK00746,2022-11-19,2000,Master,Single,16800.0,0,0,56,137.3,19.22,86.25,25.48,18.68,34.05,3,2,3,3,0,0,0,0,0,0,0
CMK00747,2023-06-12,1977,Graduation,Married,15800.0,2,0,4,89.5,31.94,34.75,5.78,18.02,14.17,5,0,3,7,0,0,1,0,0,0,1
CMK00748,2022-12-24,1996,PhD,Married,51200.0,1,1,73,214.71,77.22,192.1,67.05,26.54,42.21,0,3,9,4,0,0,0,0,0,0,0
CMK00749,2023-10-20,1961,Graduation,Married,73200.0,0,1,93,274.01,48.72,272.71,64.18,29.38,58.73,5,4,5,5,0,0,0,0,1,0,0
CMK00750,2024-03-28,1979,Graduation,Married,38000.0,1,0,99,341.45,35.99,188.65,68.05,36.89,72.86,2,4,9,5,0,0,0,0,0,0,0
CMK00751,2023-06-08,1974,Graduation,Together,9300.0,2,1,27,114.5,20.46,38.62,11.65,13.86,11.98,7,0,2,8,0,1,0,0,0,0,0
CMK00752,2023-07-17,1965,Master,Single,51200.0,1,0,79,315.91,38.65,261.86,45.59,36.86,34.88,3,1,8,4,1,0,1,0,0,0,0
CMK00753,2022-11-02,1965,Graduation,Married,23400.0,0,1,68,107.01,26.72,106.79,9.99,0.0,31.1,7,0,2,7,0,0,0,1,0,0,0
CMK00754,2022-10-24,1951,Graduation,Together,30700.0,0,0,27,284.79,16.21,144.96,41.92,39.11,55.89,7,3,5,5,1,1,0,1,0,0,1
CMK00755,2024-10-24,1971,Master,Married,87900.0,1,1,76,687.57,73.77,316.2,69.68,66.75,70.89,10,2,17,5,0,1,0,1,0,0,1
CMK00756,2023-12-02,1981,Master,Single,,0,2,85,299.73,41.43,218.52,61.58,62.97,64.7,6,2,2,5,0,1,1,0,0,0,0
CMK00757,2022-10-16,1968,PhD,Married,12500.0,2,1,81,131.04,27.26,60.15,19.35,14.48,6.54,3,0,5,5,0,1,0,0,0,0,0
CMK00758,2023-08-17,1975,Graduation,Married,58300.0,0,1,67,434.39,49.6,298.07,48.35,74.79,79.14,6,5,9,7,0,0,0,0,0,0,0
CMK00759,2022-09-23,2000,Graduation,Single,28200.0,0,1,8,387.67,16.57,192.88,37.09,13.46,59.33,9,2,4,7,0,1,0,0,1,0,0
CMK00760,2023-08-28,1966,Basic,Together,85200.0,1,1,78,503.8,74.42,358.34,67.96,71.65,96.01,1,6,7,4,0,0,0,0,0,0,0
CMK00761,2023-08-08,1961,PhD,Single,47500.0,0,0,60,273.22,25.06,254.91,40.91,68.87,76.51,5,2,8,3,1,0,0,1,0,0,0
CMK00762,2024-02-23,1982,Graduation,Single,72300.0,0,0,87,512.96,59.77,261.76,82.43,14.7,90.0,3,4,3,4,0,0,0,0,0,0,1
CMK00763,2023-01-06,1966,PhD,Single,22400.0,1,0,99,163.84,8.93,82.0,9.59,16.06,31.62,2,1,3,5,1,0,0,0,0,0,0
CMK00764,2022-08-06,1993,Graduation,Married,131000.0,0,0,58,309.5,42.25,315.73,86.27,61.09,73.72,4,3,10,6,0,1,0,1,0,0,0
CMK00765,2023-07-15,1956,Basic,Married,20400.0,2,0,40,281.62,7.93,78.53,31.28,11.42,33.67,2,2,4,4,0,0,0,0,0,0,0
CMK00766,2024-07-08,1977,Graduation,Single,13000.0,0,0,77,246.94,17.15,99.59,28.94,11.42,45.51,4,1,5,4,0,0,0,0,0,0,0
CMK00767,2024-01-31,1953,Graduation,Single,60400.0,2,0,46,379.57,24.05,240.58,65.06,39.04,60.27,4,3,3,3,0,0,1,0,0,0,0
CMK00768,2024-01-16,1968,Master,Single,43800.0,0,0,52,256.6,35.75,308.28,73.05,33.12,15.35,4,6,6,8,0,0,0,0,0,0,0
CMK00769,2022-07-17,1975,Graduation,Widow,81700.0,1,1,99,518.63,62.18,217.77,36.03,57.52,92.23,0,4,12,1,0,0,0,0,0,0,0
CMK00770,2022-09-06,1981,Master,Together,72100.0,0,1,3,732.42,58.08,201.62,85.5,56.15,79.06,7,4,3,4,0,1,0,1,1,0,0
CMK00771,2024-08-13,1980,Graduation,Together,55700.0,0,0,24,339.69,48.27,207.62,23.22,20.57,54.39,9,1,2,12,0,0,1,1,1,0,0
CMK00772,2023-06-17,1962,PhD,Married,41800.0,0,1,9,198.02,44.4,200.18,36.72,37.35,43.54,3,2,9,5,0,0,0,0,1,0,0
CMK00773,2022-11-03,1967,Master,Together,60900.0,0,0,1,370.1,29.81,133.27,40.35,42.59,70.19,2,1,5,4,0,0,1,0,0,0,0
CMK00774,2024-07-16,1957,Graduation,Married,29400.0,1,0,70,429.11,52.59,167.45,29.94,47.87,49.97,6,1,2,7,0,0,1,0,0,0,0
CMK00775,2023-12-22,1993,PhD,Married,68500.0,0,0,14,284.1,68.84,142.64,43.45,44.96,89.38,8,6,8,3,0,0,0,0,0,0,0
CMK00776,2023-05-30,1981,Basic,Together,21900.0,0,0,80,121.84,30.0,100.52,16.73,11.17,36.37,7,0,1,6,0,0,0,0,0,0,0
CMK00777,2022-12-21,1992,Basic,Married,52400.0,0,2,45,283.26,29.31,204.58,74.76,40.37,31.02,2,2,6,2,0,0,0,0,0,0,0
CMK00778,2023-04-11,1987,Graduation,Married,48000.0,1,0,40,146.53,27.98,195.36,34.94,20.96,41.74,4,3,6,6,0,0,0,0,1,0,1
CMK00779,2024-03-19,1961,Graduation,Married,55300.0,0,0,92,372.04,69.62,258.38,64.48,46.28,71.42,2,3,6,1,0,0,0,0,0,0,0
CMK00780,2022-10-08,1972,Graduation,Married,29000.0,0,0,61,287.35,62.72,138.51,38.7,9.32,32.79,7,1,5,10,1,0,0,0,1,0,1
CMK00781,2023-11-04,1985,Graduation,Married,64100.0,1,1,82,365.08,49.34,285.13,60.43,57.5,78.84,2,4,9,6,1,0,0,0,0,0,0
CMK00782,2024-10-03,1969,Graduation,Together,67500.0,0,1,89,509.31,21.38,311.99,31.16,39.69,50.47,3,3,7,6,0,0,0,0,0,0,0
CMK00783,2023-07-31,1993,Graduation,Married,,1,0,24,200.62,8.87,96.83,18.03,3.95,26.58,10,4,5,3,0,0,0,1,0,0,1
CMK00784,2022-08-03,1986,Master,Together,36000.0,0,2,36,288.38,34.01,139.72,38.35,48.8,48.9,0,3,8,4,0,0,0,0,0,0,0
CMK00785,2023-04-13,1963,PhD,Together,47900.0,1,0,99,390.91,67.09,282.42,47.97,28.47,50.48,1,5,7,6,0,0,0,0,0,0,0
CMK00786,2024-06-05,1968,PhD,Married,25200.0,2,0,0,295.77,17.04,119.31,27.62,26.12,28.18,8,3,5,10,1,1,1,0,1,0,1
CMK00787,2024-07-31,1965,Graduation,Married,12700.0,0,1,32,113.18,18.69,82.75,13.51,19.33,14.08,2,0,1,3,0,0,0,0,0,0,0
CMK00788,2023-06-25,1966,Graduation,Together,33400.0,0,0,37,280.0,26.47,178.47,31.48,42.94,41.06,1,3,3,1,0,1,0,0,0,0,0
CMK00789,2022-10-10,1966,Graduation,Married,33600.0,1,0,66,319.48,33.93,214.48,47.61,36.05,38.61,3,3,5,3,0,1,0,0,0,0,0
CMK00790,2024-10-07,1995,Master,Together,,1,0,94,270.78,58.3,123.2,37.59,50.34,49.46,3,0,8,8,0,0,0,0,0,0,0
CMK00791,2024-07-07,1953,Graduation,Together,52400.0,2,2,50,480.02,36.02,310.92,52.88,49.9,37.24,1,4,6,2,0,0,0,0,0,0,0
CMK00792,2023-02-23,1994,Basic,Married,30100.0,0,1,39,374.02,47.87,195.19,52.95,46.75,38.2,9,7,4,6,0,0,0,1,0,0,0
CMK00793,2022-11-04,1956,Graduation,Married,48000.0,1,0,0,534.23,40.97,264.31,64.81,62.13,141.69,6,6,6,5,1,0,0,0,0,0,1
CMK00794,2023-07-18,1987,Graduation,Single,28000.0,0,1,76,185.66,40.74,171.18,39.94,38.82,37.31,2,3,4,4,0,0,0,0,0,0,0
CMK00795,2023-02-23,1997,Graduation,Married,,1,0,84,541.62,51.81,357.95,104.42,56.69,86.11,1,4,8,4,0,0,0,0,0,0,0
CMK00796,2023-03-08,1962,Graduation,Together,57800.0,1,0,33,264.8,26.39,195.1,25.34,18.99,41.31,1,1,4,6,0,0,1,0,0,0,0
CMK00797,2023-05-13,1984,Basic,Together,47400.0,0,2,13,234.77,36.75,190.56,53.55,40.11,41.72,10,5,5,13,1,1,1,1,0,0,0
CMK00798,2023-10-23,1992,Graduation,Single,22600.0,1,0,1,179.94,51.24,92.15,27.73,26.13,41.39,8,0,1,10,0,0,1,1,0,0,0
CMK00799,2024-10-16,1958,Graduation,Together,27000.0,2,1,46,281.53,29.97,207.82,36.32,17.99,29.93,6,2,2,6,0,1,0,0,0,0,0
CMK00800,2023-04-04,1950,Master,Married,76300.0,0,0,73,506.52,25.53,241.88,43.81,41.42,60.32,2,5,3,2,0,0,0,0,0,0,0
CMK00801,2023-09-10,1958,PhD,Together,54400.0,0,1,5,271.49,36.84,144.07,28.12,35.65,42.82,3,5,5,2,1,0,0,0,0,0,0
CMK00802,2022-11-26,1981,Graduation,Together,57600.0,0,0,45,310.68,28.62,173.23,55.89,29.91,38.49,3,1,4,4,1,1,0,0,0,0,0
CMK00803,2023-02-06,1993,Graduation,Married,24000.0,0,0,53,200.78,25.68,70.39,20.16,19.93,42.97,2,3,3,6,0,0,0,0,0,0,0
