event_id,ts,machine_id,sensor,value,severity
2481,2024-06-01 14:04:34.088965194,M006,vibration,3.39,info
2482,2024-06-01 14:04:39.681470618,M012,temp,73.22,info
2483,2024-06-01 14:06:09.860980019,M009,pressure,6.47,info
2484,2024-06-01 14:07:07.557394226,M009,temp,71.47,info
2485,2024-06-01 14:07:31.361193751,M020,current,33.73,info
2486,2024-06-01 14:08:53.702354295,M018,vibration,1.28,info
2487,2024-06-01 14:09:03.666304828,M013,vibration,2.25,info
2488,2024-06-01 14:09:08.103849782,M021,pressure,5.91,info
2489,2024-06-01 14:09:08.239215807,M003,vibration,1.19,info
2490,2024-06-01 14:09:36.331714298,M006,current,32.0,info
2491,2024-06-01 14:09:44.874100819,M007,vibration,2.54,info
2492,2024-06-01 14:09:57.139112850,M017,temp,80.14,warning
2493,2024-06-01 14:11:12.761365521,M012,current,27.65,info
2494,2024-06-01 14:11:56.871043138,M008,vibration,3.47,info
2495,2024-06-01 14:12:08.424621333,M009,pressure,6.29,info
2496,2024-06-01 14:12:26.476972403,M014,vibration,3.03,info
2497,2024-06-01 14:12:34.476526986,M005,pressure,6.42,info
2498,2024-06-01 14:12:41.145319142,M020,pressure,7.62,warning
2499,2024-06-01 14:12:43.540990000,M006,temp,56.69,info
2500,2024-06-01 14:12:55.294158123,M023,current,27.69,info
2501,2024-06-01 14:13:18.713562066,M016,pressure,5.7,info
2502,2024-06-01 14:13:29.120999178,M005,temp,65.48,info
2503,2024-06-01 14:14:13.758793977,M005,temp,75.36,info
2504,2024-06-01 14:14:35.217298728,M024,vibration,2.02,info
2505,2024-06-01 14:15:07.377478260,M008,pressure,5.88,info
2506,2024-06-01 14:15:20.994923629,M021,temp,61.05,info
2507,2024-06-01 14:15:24.778864093,M014,temp,60.97,info
2508,2024-06-01 14:15:28.709271233,M008,pressure,6.4,info
2509,2024-06-01 14:16:04.489428995,M011,vibration,2.37,info
2510,2024-06-01 14:16:13.851978775,M002,vibration,1.98,info
2511,2024-06-01 14:16:27.104773056,M006,pressure,6.93,info
2512,2024-06-01 14:16:27.795601465,M024,temp,63.71,info
2513,2024-06-01 14:17:57.558547368,M004,temp,57.48,info
2514,2024-06-01 14:18:10.690958428,M016,current,28.34,info
2515,2024-06-01 14:18:16.415628940,M023,pressure,6.79,info
2516,2024-06-01 14:18:17.968360538,M017,current,28.75,info
2517,2024-06-01 14:18:18.626932875,M013,temp,72.77,info
2518,2024-06-01 14:19:18.629134483,M014,vibration,4.28,warning
2519,2024-06-01 14:19:20.338249525,M023,vibration,2.41,info
2520,2024-06-01 14:19:38.504701010,M024,pressure,6.62,info
2521,2024-06-01 14:19:39.181136756,M022,temp,71.42,info
2522,2024-06-01 14:19:56.114801333,M012,vibration,1.66,info
2523,2024-06-01 14:20:09.795617584,M006,current,37.39,info
2524,2024-06-01 14:20:47.326946642,M020,current,24.36,info
2525,2024-06-01 14:20:54.751671863,M009,temp,64.78,info
2526,2024-06-01 14:21:08.573010862,M013,temp,72.69,info
2527,2024-06-01 14:21:18.367145230,M006,temp,65.25,info
2528,2024-06-01 14:21:35.644535977,M009,current,25.22,info
2529,2024-06-01 14:22:34.463014843,M010,current,24.0,info
2530,2024-06-01 14:23:03.952629502,M006,vibration,1.33,info
2531,2024-06-01 14:23:32.598503824,M008,pressure,6.43,info
2532,2024-06-01 14:23:39.458181826,M013,pressure,5.87,info
2533,2024-06-01 14:24:33.358278961,M013,pressure,6.25,info
2534,2024-06-01 14:24:38.479489828,M005,vibration,1.6,info
2535,2024-06-01 14:25:16.186357761,M019,temp,54.34,info
2536,2024-06-01 14:26:01.553080863,M011,pressure,6.13,info
2537,2024-06-01 14:26:06.886744886,M012,current,28.47,info
2538,2024-06-01 14:26:28.024693736,M021,temp,59.27,info
2539,2024-06-01 14:26:28.591679802,M021,temp,68.34,info
2540,2024-06-01 14:26:46.010408105,M005,temp,59.53,info
2541,2024-06-01 14:27:51.088066348,M012,temp,52.49,warning
2542,2024-06-01 14:27:51.887527228,M008,pressure,6.22,info
2543,2024-06-01 14:28:00.461474652,M020,pressure,5.37,info
2544,2024-06-01 14:28:14.032152725,M009,temp,61.14,info
2545,2024-06-01 14:28:20.682391412,M012,vibration,2.81,info
2546,2024-06-01 14:28:41.220818686,M024,temp,61.36,info
2547,2024-06-01 14:28:45.648263015,M015,temp,61.02,info
2548,2024-06-01 14:28:55.576100241,M020,pressure,5.31,info
2549,2024-06-01 14:29:01.947133691,M013,temp,82.78,warning
2550,2024-06-01 14:29:56.346740031,M011,temp,73.43,info
2551,2024-06-01 14:30:15.435636650,M009,vibration,1.17,info
2552,2024-06-01 14:30:18.017952098,M022,temp,60.5,info
2553,2024-06-01 14:30:31.768459305,M002,vibration,4.01,warning
2554,2024-06-01 14:30:37.900562303,M011,temp,60.58,info
2555,2024-06-01 14:30:58.242517708,M013,current,30.02,info
2556,2024-06-01 14:31:00.813332382,M008,temp,64.97,info
2557,2024-06-01 14:31:00.976048571,M013,pressure,6.34,info
2558,2024-06-01 14:31:10.054309602,M002,vibration,4.11,warning
2559,2024-06-01 14:32:00.630686127,M007,vibration,3.03,info
2560,2024-06-01 14:32:02.012547120,M003,vibration,2.7,info
2561,2024-06-01 14:32:27.242679784,M011,temp,63.61,info
2562,2024-06-01 14:32:47.562631461,M010,temp,64.61,info
2563,2024-06-01 14:32:51.011467639,M001,pressure,6.23,info
2564,2024-06-01 14:32:59.010561872,M015,pressure,6.04,info
2565,2024-06-01 14:33:20.498414519,M023,temp,72.33,info
2566,2024-06-01 14:34:04.592703638,M022,vibration,1.44,info
2567,2024-06-01 14:34:17.724607476,M024,temp,74.1,info
2568,2024-06-01 14:34:27.272259184,M011,temp,58.03,info
2569,2024-06-01 14:34:32.757383445,M008,current,24.96,info
2570,2024-06-01 14:34:49.588428286,M014,temp,68.17,info
2571,2024-06-01 14:35:20.663143464,M007,current,32.49,info
2572,2024-06-01 14:35:25.127296308,M006,pressure,5.02,info
2573,2024-06-01 14:36:01.822179421,M015,temp,67.75,info
2574,2024-06-01 14:37:20.316227796,M020,pressure,6.45,info
2575,2024-06-01 14:37:22.708498175,M015,temp,75.57,info
2576,2024-06-01 14:38:32.922471528,M011,pressure,6.08,info
2577,2024-06-01 14:38:53.312409515,M010,temp,71.64,info
2578,2024-06-01 14:39:02.099486012,M014,current,22.9,info
2579,2024-06-01 14:39:42.858492369,M021,vibration,1.61,info
2580,2024-06-01 14:41:27.115919568,M022,vibration,1.69,info
2581,2024-06-01 14:41:34.185164756,M015,pressure,6.46,info
2582,2024-06-01 14:41:36.263937099,M011,vibration,5.59,critical
2583,2024-06-01 14:41:42.402067585,M002,vibration,2.47,info
2584,2024-06-01 14:42:13.849171058,M019,pressure,5.79,info
2585,2024-06-01 14:43:02.573402956,M002,current,24.15,info
2586,2024-06-01 14:43:10.677308754,M022,vibration,1.83,info
2587,2024-06-01 14:43:20.255105269,M024,current,34.83,info
2588,2024-06-01 14:43:26.945604367,M010,vibration,2.72,info
2589,2024-06-01 14:43:27.193645274,M013,vibration,1.91,info
2590,2024-06-01 14:43:28.740753239,M017,vibration,2.4,info
2591,2024-06-01 14:44:32.752621164,M021,current,30.1,info
2592,2024-06-01 14:44:44.108327361,M019,temp,68.19,info
2593,2024-06-01 14:45:05.948014477,M014,pressure,5.35,info
2594,2024-06-01 14:45:20.269789930,M002,vibration,2.92,info
2595,2024-06-01 14:45:43.582648682,M002,temp,62.0,info
2596,2024-06-01 14:46:20.287490107,M011,vibration,3.33,info
2597,2024-06-01 14:47:08.903547491,M008,pressure,5.87,info
2598,2024-06-01 14:47:12.817909712,M021,pressure,5.28,info
2599,2024-06-01 14:47:23.456690013,M003,vibration,1.38,info
2600,2024-06-01 14:48:23.122407106,M009,temp,52.0,warning
2601,2024-06-01 14:48:24.068847496,M021,vibration,1.85,info
2602,2024-06-01 14:48:25.185088606,M013,vibration,3.04,info
2603,2024-06-01 14:48:49.757379374,M005,temp,73.84,info
2604,2024-06-01 14:49:40.161119071,M012,temp,62.47,info
2605,2024-06-01 14:50:08.483243561,M009,vibration,3.75,info
2606,2024-06-01 14:50:24.629913573,M020,vibration,1.36,info
2607,2024-06-01 14:50:51.186939808,M002,vibration,2.99,info
2608,2024-06-01 14:51:02.581684043,M013,current,27.67,info
2609,2024-06-01 14:51:17.309092675,M014,pressure,6.88,info
2610,2024-06-01 14:51:35.199234693,M014,current,29.21,info
2611,2024-06-01 14:51:40.901392259,M023,temp,65.34,info
2612,2024-06-01 14:51:44.676249961,M019,vibration,4.43,warning
2613,2024-06-01 14:51:57.137701936,M020,vibration,2.73,info
2614,2024-06-01 14:52:37.846597208,M008,vibration,2.82,info
2615,2024-06-01 14:52:53.316987943,M019,pressure,7.06,info
2616,2024-06-01 14:52:56.669686182,M018,temp,45.96,warning
2617,2024-06-01 14:53:00.441842038,M013,temp,60.37,info
2618,2024-06-01 14:53:29.449514433,M013,current,29.86,info
2619,2024-06-01 14:53:32.976238253,M013,temp,49.48,warning
2620,2024-06-01 14:53:33.022261433,M020,vibration,1.1,info
2621,2024-06-01 14:54:17.795530236,M003,temp,79.51,warning
2622,2024-06-01 14:55:04.749034522,M013,current,25.81,info
2623,2024-06-01 14:55:15.007096745,M012,temp,63.54,info
2624,2024-06-01 14:55:29.559813073,M014,current,30.54,info
2625,2024-06-01 14:56:05.295913167,M021,temp,53.86,info
2626,2024-06-01 14:57:11.036527652,M011,pressure,6.68,info
2627,2024-06-01 14:57:13.791058321,M009,current,36.63,info
2628,2024-06-01 14:58:48.851552071,M011,vibration,2.41,info
2629,2024-06-01 14:58:49.767818768,M017,current,36.4,info
2630,2024-06-01 14:59:47.175722833,M013,temp,64.86,info
2631,2024-06-01 14:59:47.191786494,M011,vibration,1.37,info
2632,2024-06-01 15:00:08.712161574,M001,vibration,1.5,info
2633,2024-06-01 15:00:10.048717787,M019,vibration,1.64,info
2634,2024-06-01 15:00:33.938395379,M011,vibration,0.33,warning
2635,2024-06-01 15:01:24.169013888,M024,pressure,5.85,info
2636,2024-06-01 15:01:31.614873637,M004,pressure,6.78,info
2637,2024-06-01 15:02:23.753278965,M001,temp,76.0,info
2638,2024-06-01 15:02:30.633324815,M005,temp,77.58,warning
2639,2024-06-01 15:02:33.870166104,M005,pressure,5.29,info
2640,2024-06-01 15:02:49.175482121,M012,temp,73.26,info
2641,2024-06-01 15:02:52.075154965,M005,temp,61.22,info
2642,2024-06-01 15:03:05.073452247,M012,pressure,4.97,info
2643,2024-06-01 15:03:07.514902164,M017,temp,67.65,info
2644,2024-06-01 15:03:24.269013733,M013,temp,76.32,info
2645,2024-06-01 15:03:35.148519567,M016,temp,54.66,info
2646,2024-06-01 15:03:46.812808688,M005,vibration,1.49,info
2647,2024-06-01 15:04:10.966693598,M011,vibration,2.99,info
2648,2024-06-01 15:04:23.493244522,M014,vibration,2.93,info
2649,2024-06-01 15:04:23.612071399,M007,current,30.97,info
2650,2024-06-01 15:04:31.038883781,M008,current,26.44,info
2651,2024-06-01 15:04:37.430150035,M003,vibration,3.75,info
2652,2024-06-01 15:05:14.317254454,M006,current,36.14,info
2653,2024-06-01 15:05:29.114570125,M021,vibration,2.44,info
2654,2024-06-01 15:05:39.246660697,M008,vibration,2.28,info
2655,2024-06-01 15:05:49.280690177,M007,vibration,2.16,info
2656,2024-06-01 15:07:09.859683628,M010,temp,66.0,info
2657,2024-06-01 15:07:40.203411307,M003,temp,55.68,info
2658,2024-06-01 15:07:59.957322727,M022,vibration,4.52,warning
2659,2024-06-01 15:08:28.475538424,M003,vibration,3.33,info
2660,2024-06-01 15:08:46.264018069,M018,temp,69.52,info
2661,2024-06-01 15:09:01.530770517,M018,temp,73.15,info
2662,2024-06-01 15:09:20.604847451,M015,vibration,3.72,info
2663,2024-06-01 15:09:33.151716314,M010,pressure,5.17,info
2664,2024-06-01 15:09:33.568042475,M006,current,19.98,warning
2665,2024-06-01 15:09:48.639164975,M011,temp,70.83,info
2666,2024-06-01 15:10:02.333198386,M010,temp,57.15,info
2667,2024-06-01 15:10:12.570112444,M006,temp,63.86,info
2668,2024-06-01 15:10:16.229907953,M018,temp,74.57,info
2669,2024-06-01 15:10:18.772619986,M023,pressure,5.67,info
2670,2024-06-01 15:10:48.952295201,M005,vibration,2.63,info
2671,2024-06-01 15:10:52.585144803,M005,vibration,3.28,info
2672,2024-06-01 15:11:13.644193059,M005,temp,56.39,info
2673,2024-06-01 15:11:16.137417020,M010,temp,66.48,info
2674,2024-06-01 15:11:42.075374703,M022,pressure,6.88,info
2675,2024-06-01 15:11:53.825829469,M020,pressure,6.13,info
2676,2024-06-01 15:12:12.114208957,M002,pressure,6.84,info
2677,2024-06-01 15:12:16.394226163,M007,vibration,0.39,warning
2678,2024-06-01 15:12:47.206878501,M024,current,24.76,info
2679,2024-06-01 15:12:54.586935259,M021,current,31.41,info
2680,2024-06-01 15:13:53.071127530,M001,temp,64.31,info
2681,2024-06-01 15:13:53.427579149,M001,vibration,3.24,info
2682,2024-06-01 15:14:24.398910492,M004,vibration,2.34,info
2683,2024-06-01 15:15:19.445269983,M017,pressure,6.2,info
2684,2024-06-01 15:16:04.535667586,M022,pressure,6.6,info
2685,2024-06-01 15:16:13.861229848,M014,vibration,3.24,info
2686,2024-06-01 15:16:28.899454903,M009,pressure,6.58,info
2687,2024-06-01 15:16:44.168726283,M001,temp,77.74,warning
2688,2024-06-01 15:17:16.523196703,M018,current,24.61,info
2689,2024-06-01 15:17:16.567702466,M006,vibration,3.42,info
2690,2024-06-01 15:17:22.915217715,M016,vibration,1.31,info
2691,2024-06-01 15:17:25.744962399,M022,temp,69.54,info
2692,2024-06-01 15:17:34.164929523,M015,temp,64.81,info
2693,2024-06-01 15:17:36.291606167,M024,current,26.95,info
2694,2024-06-01 15:17:45.686142840,M020,temp,58.0,info
2695,2024-06-01 15:17:49.276133547,M011,current,27.65,info
2696,2024-06-01 15:17:57.438791051,M017,current,29.5,info
2697,2024-06-01 15:18:06.136397009,M015,temp,68.92,info
2698,2024-06-01 15:18:49.513887883,M004,vibration,1.46,info
2699,2024-06-01 15:18:53.439399721,M013,temp,68.45,info
2700,2024-06-01 15:18:53.591222349,M005,vibration,1.59,info
2701,2024-06-01 15:18:58.335369453,M016,pressure,6.34,info
2702,2024-06-01 15:20:30.962316108,M014,vibration,3.51,info
2703,2024-06-01 15:20:45.854151700,M016,current,42.49,warning
2704,2024-06-01 15:21:07.554120461,M004,current,36.82,info
2705,2024-06-01 15:21:07.600162464,M006,vibration,2.99,info
2706,2024-06-01 15:21:14.126432067,M013,vibration,2.95,info
2707,2024-06-01 15:21:48.997466976,M010,pressure,4.82,info
2708,2024-06-01 15:22:36.892131641,M021,vibration,3.87,info
2709,2024-06-01 15:22:38.632666292,M003,current,26.79,info
2710,2024-06-01 15:22:40.281658079,M015,current,24.08,info
2711,2024-06-01 15:22:41.030908499,M004,pressure,6.96,info
2712,2024-06-01 15:22:42.869839061,M019,vibration,2.95,info
2713,2024-06-01 15:23:10.484227063,M008,current,26.89,info
2714,2024-06-01 15:23:57.326766147,M024,vibration,2.08,info
2715,2024-06-01 15:24:29.192598613,M006,vibration,3.35,info
2716,2024-06-01 15:24:44.188221113,M002,vibration,2.24,info
2717,2024-06-01 15:24:59.488937421,M019,pressure,5.21,info
2718,2024-06-01 15:25:01.174094040,M006,vibration,2.77,info
2719,2024-06-01 15:25:09.902597802,M010,temp,64.25,info
2720,2024-06-01 15:25:10.778920232,M004,temp,77.53,warning
2721,2024-06-01 15:25:17.253225860,M006,temp,65.79,info
2722,2024-06-01 15:25:19.265815999,M023,current,27.49,info
2723,2024-06-01 15:25:25.060571811,M005,vibration,2.0,info
2724,2024-06-01 15:28:57.163087934,M018,vibration,1.95,info
2725,2024-06-01 15:29:11.474653022,M021,temp,66.79,info
2726,2024-06-01 15:29:16.951024362,M010,temp,71.82,info
2727,2024-06-01 15:29:22.056652243,M003,pressure,6.62,info
2728,2024-06-01 15:29:23.267738717,M007,pressure,5.65,info
2729,2024-06-01 15:30:27.590499361,M014,current,27.83,info
2730,2024-06-01 15:30:51.465389676,M015,temp,66.81,info
2731,2024-06-01 15:31:38.047929720,M021,vibration,2.94,info
2732,2024-06-01 15:32:18.507099702,M004,pressure,7.28,warning
2733,2024-06-01 15:32:33.438380709,M023,temp,69.83,info
2734,2024-06-01 15:32:51.699768828,M015,current,26.11,info
2735,2024-06-01 15:32:56.333939387,M017,vibration,1.83,info
2736,2024-06-01 15:33:28.441972261,M006,temp,58.72,info
2737,2024-06-01 15:33:32.376583277,M013,vibration,2.08,info
2738,2024-06-01 15:33:50.893720081,M013,temp,59.56,info
2739,2024-06-01 15:34:03.951294870,M010,temp,76.77,info
2740,2024-06-01 15:34:04.626765389,M015,temp,75.06,info
2741,2024-06-01 15:34:05.555862300,M004,vibration,4.3,warning
2742,2024-06-01 15:34:05.835468776,M024,pressure,6.71,info
2743,2024-06-01 15:34:51.167015017,M012,temp,67.91,info
2744,2024-06-01 15:34:53.850526528,M016,current,39.11,warning
2745,2024-06-01 15:35:02.223809179,M012,temp,60.94,info
2746,2024-06-01 15:35:03.055565339,M002,temp,72.85,info
2747,2024-06-01 15:35:20.285008161,M018,vibration,2.28,info
2748,2024-06-01 15:35:29.159266702,M017,pressure,5.82,info
2749,2024-06-01 15:35:49.416219037,M009,current,25.68,info
2750,2024-06-01 15:35:50.394491451,M013,vibration,0.89,warning
2751,2024-06-01 15:36:33.224159946,M007,pressure,5.61,info
2752,2024-06-01 15:36:53.216692885,M020,current,37.24,info
2753,2024-06-01 15:37:02.659148581,M003,current,27.24,info
2754,2024-06-01 15:37:12.280606327,M004,vibration,1.47,info
2755,2024-06-01 15:37:19.612150040,M003,vibration,3.38,info
2756,2024-06-01 15:37:24.273362257,M009,current,25.47,info
2757,2024-06-01 15:38:02.985162671,M013,vibration,2.01,info
2758,2024-06-01 15:38:41.561094720,M022,vibration,3.27,info
2759,2024-06-01 15:39:07.713365523,M008,temp,63.98,info
2760,2024-06-01 15:40:06.855001643,M017,pressure,5.81,info
2761,2024-06-01 15:40:11.617567220,M001,vibration,2.2,info
2762,2024-06-01 15:40:25.014605350,M004,pressure,7.67,warning
2763,2024-06-01 15:40:34.978721671,M019,vibration,3.29,info
2764,2024-06-01 15:40:35.989978832,M005,temp,69.56,info
2765,2024-06-01 15:40:59.725833683,M014,pressure,7.3,warning
2766,2024-06-01 15:41:16.096149347,M017,vibration,3.31,info
2767,2024-06-01 15:41:16.478283949,M016,vibration,3.7,info
2768,2024-06-01 15:41:46.834348499,M022,temp,68.94,info
2769,2024-06-01 15:41:59.629240048,M009,current,31.15,info
2770,2024-06-01 15:42:03.513086732,M004,current,30.37,info
2771,2024-06-01 15:42:05.849784996,M005,vibration,2.19,info
2772,2024-06-01 15:42:09.614316786,M006,temp,74.27,info
2773,2024-06-01 15:42:29.399306717,M021,temp,64.09,info
2774,2024-06-01 15:42:46.286636961,M017,temp,72.18,info
2775,2024-06-01 15:43:09.650534854,M001,pressure,6.06,info
2776,2024-06-01 15:43:10.822660467,M003,temp,62.29,info
2777,2024-06-01 15:43:12.131127948,M021,temp,60.88,info
2778,2024-06-01 15:43:30.600321539,M024,temp,51.86,warning
2779,2024-06-01 15:43:41.272223450,M022,temp,62.02,info
2780,2024-06-01 15:43:44.279352127,M022,pressure,5.33,info
2781,2024-06-01 15:43:44.761017769,M023,temp,65.74,info
2782,2024-06-01 15:43:47.642155480,M016,vibration,3.21,info
2783,2024-06-01 15:43:50.767230427,M018,pressure,7.4,warning
2784,2024-06-01 15:43:53.074025334,M012,temp,67.1,info
2785,2024-06-01 15:44:21.011791675,M015,vibration,3.4,info
2786,2024-06-01 15:44:35.581474296,M005,pressure,5.63,info
2787,2024-06-01 15:45:01.339055612,M016,pressure,6.99,info
2788,2024-06-01 15:45:06.768306268,M005,current,29.65,info
2789,2024-06-01 15:45:11.225236001,M024,temp,64.37,info
2790,2024-06-01 15:46:08.075083230,M011,temp,62.25,info
2791,2024-06-01 15:46:26.104275464,M020,temp,64.21,info
2792,2024-06-01 15:47:02.592032458,M019,temp,65.65,info
2793,2024-06-01 15:47:53.760630889,M016,temp,45.68,warning
2794,2024-06-01 15:48:57.096805928,M008,vibration,3.41,info
2795,2024-06-01 15:49:23.082169547,M010,vibration,2.41,info
2796,2024-06-01 15:49:46.594464220,M001,current,24.25,info
2797,2024-06-01 15:49:46.916704614,M012,temp,67.49,info
2798,2024-06-01 15:49:50.556990485,M020,vibration,2.9,info
2799,2024-06-01 15:50:19.245728574,M018,temp,54.7,info
2800,2024-06-01 15:50:21.738449683,M023,current,34.42,info
2801,2024-06-01 15:50:26.859222399,M009,vibration,2.99,info
2802,2024-06-01 15:50:32.586664496,M014,pressure,7.03,info
2803,2024-06-01 15:50:45.878538204,M013,current,30.82,info
2804,2024-06-01 15:51:14.983139998,M004,pressure,6.96,info
2805,2024-06-01 15:51:19.694129187,M003,pressure,4.76,warning
2806,2024-06-01 15:51:21.233186564,M022,pressure,5.39,info
2807,2024-06-01 15:51:22.323882020,M012,vibration,0.35,warning
2808,2024-06-01 15:51:56.146440370,M008,pressure,5.2,info
2809,2024-06-01 15:52:04.393014752,M024,pressure,6.36,info
2810,2024-06-01 15:52:34.530196381,M019,vibration,4.47,warning
2811,2024-06-01 15:53:38.670134902,M019,temp,70.94,info
2812,2024-06-01 15:53:55.050832544,M013,current,29.92,info
2813,2024-06-01 15:54:00.806434762,M006,temp,60.88,info
2814,2024-06-01 15:54:10.988554848,M006,current,41.03,warning
2815,2024-06-01 15:55:28.893869161,M005,vibration,2.57,info
2816,2024-06-01 15:55:40.382863873,M007,temp,78.04,warning
2817,2024-06-01 15:55:46.226294037,M010,current,28.13,info
