machine_id,temp_bearing,temp_motor,temp_gearbox,oil_temp,temp_ambient,vibration_x,vibration_y,vibration_z,acoustic_db,rpm,spindle_speed,feed_rate,torque,power_kw,current_a,current_b,current_c,load_pct,pressure_in,pressure_out,coolant_flow,oil_level,voltage,humidity,condition
MX0521,57.24,57.98,53.0,49.8,27.67,1.61,1.73,1.58,74.7,1090.12,3712.06,168.03,95.17,42.64,14.2,14.67,12.71,48.12,67.79,49.89,20.01,81.83,415.28,44.99,Normal
MX0522,69.25,75.76,69.29,61.37,28.77,2.32,2.39,1.91,76.14,2254.18,6680.42,283.92,118.57,79.3,26.66,24.18,27.49,72.11,79.26,61.18,34.31,84.3,414.81,45.32,Normal
MX0523,78.56,87.05,76.22,70.8,29.29,2.82,2.56,2.4,80.11,2286.81,8156.34,338.64,152.72,102.01,28.92,29.37,31.1,92.57,91.44,71.85,39.34,75.16,415.55,44.96,Failure
MX0524,70.92,75.04,67.0,61.32,28.3,3.82,3.52,2.83,86.84,2563.28,8365.76,317.88,169.75,102.95,29.86,30.53,29.91,83.15,93.44,63.06,35.83,77.18,415.02,44.81,Failure
MX0525,60.39,65.1,58.75,56.37,27.45,3.43,3.05,2.33,80.78,2158.81,7998.8,301.34,141.34,87.78,27.35,27.58,26.53,73.67,78.95,62.72,32.66,81.47,414.73,45.42,Warning
MX0526,58.41,63.48,59.57,56.18,28.22,0.99,0.79,0.82,70.35,1230.51,2731.1,139.4,74.43,49.41,14.92,10.83,12.13,45.18,68.27,54.03,27.16,79.73,415.23,45.38,Normal
MX0527,58.99,59.65,53.47,53.96,26.33,0.61,0.3,0.35,66.22,1231.93,3947.55,161.19,89.56,51.63,16.14,13.8,15.9,44.95,64.85,51.65,24.29,81.23,415.01,45.33,Normal
MX0528,60.08,65.13,54.12,55.03,26.76,1.72,1.23,1.03,74.89,1572.69,4819.44,221.43,92.64,58.51,17.79,18.18,17.4,55.67,66.12,51.56,21.11,78.42,414.97,45.14,Normal
MX0529,69.23,74.0,64.0,59.43,30.86,1.58,1.16,1.85,74.82,1479.41,4954.02,198.12,80.84,59.51,21.2,20.58,18.06,49.37,76.62,54.39,27.81,74.94,414.74,44.85,Normal
MX0530,65.28,70.33,60.94,58.93,28.5,2.93,2.64,2.57,82.83,2158.06,7614.15,333.82,159.58,94.91,27.84,27.2,27.0,79.06,92.06,68.28,35.81,84.5,414.85,45.0,Normal
MX0531,72.36,78.63,68.4,62.92,29.55,3.02,2.62,2.38,84.58,1905.37,6796.83,278.4,134.37,82.42,26.03,23.95,26.09,75.51,85.63,73.99,33.52,79.37,414.21,44.99,Failure
MX0532,68.43,77.3,65.26,60.26,27.8,2.46,1.98,2.07,81.87,1707.67,6769.81,259.91,125.39,84.31,26.27,22.29,24.18,68.28,78.9,67.32,29.25,82.78,414.91,45.14,Normal
MX0533,67.92,74.8,66.74,58.0,28.52,2.41,2.22,1.58,77.67,1828.8,6739.97,270.4,144.03,83.3,24.03,22.88,23.56,77.67,86.37,58.78,31.85,72.69,414.8,44.96,Warning
MX0534,59.81,62.8,60.63,53.82,29.11,1.84,1.8,1.94,77.91,1524.31,5220.57,215.56,94.57,60.92,17.94,16.54,16.05,50.81,72.85,52.7,27.55,81.91,414.99,44.82,Normal
MX0535,64.68,75.81,63.64,59.01,28.83,1.2,1.48,1.18,73.52,1336.91,4724.28,190.55,104.24,54.64,17.57,17.83,18.94,54.41,73.07,55.95,31.74,84.26,415.3,44.89,Warning
MX0536,66.05,68.86,59.27,62.63,28.98,1.2,0.88,1.09,73.64,1479.58,4597.84,186.7,90.59,57.53,17.03,18.86,17.68,51.87,71.82,55.85,28.46,79.71,414.76,44.67,Normal
MX0537,84.95,84.38,70.55,67.05,30.17,1.91,1.5,2.06,76.41,1819.14,6899.64,292.01,135.65,89.37,26.93,24.61,26.16,75.25,82.15,64.38,35.9,73.13,415.47,44.58,Failure
MX0538,78.41,76.95,71.9,63.22,28.05,3.64,3.21,2.76,84.45,2180.46,7832.08,297.88,136.36,99.93,28.62,24.05,26.76,77.63,92.27,66.7,39.19,74.81,414.62,45.01,Failure
MX0539,65.78,74.68,60.15,55.9,26.77,1.95,1.57,1.59,78.16,1743.41,7632.26,277.86,114.78,84.32,22.28,21.86,21.56,70.58,85.25,52.38,28.69,81.23,414.73,45.06,Normal
MX0540,76.18,83.15,66.83,63.18,27.22,1.85,2.04,1.61,72.43,2065.65,6693.38,306.49,141.04,95.95,26.65,27.47,24.82,74.57,87.16,72.09,36.86,78.28,414.91,44.82,Warning
MX0541,64.15,64.76,58.56,57.63,26.21,1.52,1.22,1.4,76.39,1263.09,2971.42,184.78,103.98,54.05,14.92,16.38,14.58,49.28,70.31,52.9,26.91,74.71,415.59,44.89,Normal
MX0542,59.57,64.38,56.82,53.34,26.15,1.33,1.52,1.22,72.22,1447.78,4691.79,204.25,110.12,57.86,16.34,16.47,17.98,61.86,74.39,56.08,29.86,81.62,415.17,44.77,Normal
MX0543,67.64,70.16,58.39,57.69,25.42,1.85,2.04,2.06,78.28,1815.95,6588.76,258.63,112.21,71.54,23.81,20.96,24.18,70.62,83.29,58.81,28.0,83.69,414.8,45.3,Normal
MX0544,55.97,57.94,51.41,50.1,26.0,0.83,0.6,0.64,68.34,1177.56,3097.42,127.02,65.07,42.39,10.82,13.22,16.57,39.28,68.98,49.93,27.05,78.93,414.94,44.9,Normal
MX0545,50.57,58.67,49.83,47.14,26.67,1.07,0.79,0.73,66.19,1368.29,4092.01,176.97,90.11,41.45,16.83,17.19,15.47,56.28,70.36,42.38,28.96,84.22,414.98,45.21,Normal
MX0546,71.4,74.92,65.1,61.48,30.04,3.12,3.21,2.56,86.13,2408.54,8029.45,311.65,151.23,97.75,24.52,24.98,27.6,82.31,86.68,74.61,32.54,81.09,415.3,44.99,Warning
MX0547,72.26,80.89,71.21,62.62,27.5,2.91,2.5,2.45,84.8,2166.46,7919.97,347.21,147.14,103.26,27.84,27.52,27.6,80.78,99.66,69.71,36.76,78.61,415.15,44.87,Warning
MX0548,71.48,75.37,63.87,58.0,28.3,3.34,2.98,2.52,79.88,2367.68,8525.4,305.84,158.01,101.11,28.54,27.24,28.63,82.75,86.44,75.58,31.71,83.44,414.96,45.25,Warning
MX0549,60.23,65.02,56.62,55.97,27.11,3.15,2.87,2.08,79.9,1988.83,6864.83,259.97,125.96,80.22,21.74,25.3,21.77,69.45,80.12,62.53,28.65,79.61,414.95,45.18,Normal
MX0550,64.42,68.25,63.68,57.47,27.79,2.32,1.86,1.69,75.28,1771.14,6319.14,217.94,98.07,72.26,20.21,22.32,18.86,61.09,81.92,52.73,24.74,77.04,415.13,44.96,Warning
MX0551,85.42,91.78,79.13,75.03,27.63,3.37,3.03,2.51,86.45,2223.62,8862.39,332.31,166.84,112.88,30.17,32.8,31.71,86.0,100.03,77.73,36.53,73.06,415.44,45.0,Failure
MX0552,74.38,77.73,65.88,61.29,29.16,2.43,2.44,2.27,80.16,1711.3,6158.75,248.25,135.93,77.74,22.38,20.56,22.26,66.05,82.33,63.79,33.87,76.09,414.71,44.88,Warning
MX0553,64.34,62.12,58.14,56.79,26.47,3.26,2.77,2.62,84.04,2168.67,7270.37,300.9,134.73,81.8,25.47,23.67,27.03,75.35,75.8,62.06,29.84,80.17,415.07,44.69,Normal
MX0554,66.52,72.98,63.71,56.67,29.37,3.01,2.72,2.1,81.94,2268.96,8195.56,323.29,158.46,99.5,26.85,25.09,28.08,89.67,90.59,79.5,33.61,83.58,415.28,44.77,Warning
MX0555,69.22,75.53,63.04,60.82,28.6,2.18,2.05,1.83,78.27,1592.53,5455.88,236.62,120.16,68.61,20.45,21.05,22.37,63.97,84.04,60.05,29.33,78.01,414.99,45.18,Warning
MX0556,62.71,67.47,56.67,54.19,26.21,1.24,1.28,1.05,73.23,1473.61,4442.12,187.08,106.51,66.92,15.77,18.29,17.7,51.38,69.06,55.89,27.81,85.56,414.84,44.96,Normal
MX0557,64.33,71.22,58.56,58.34,29.09,2.28,2.22,1.94,80.44,1952.36,6029.43,248.09,128.91,70.12,21.37,20.0,22.49,68.03,85.91,61.56,30.67,81.58,415.36,45.15,Normal
MX0558,65.61,69.92,58.36,58.63,26.59,2.42,2.31,1.86,80.14,2046.59,7188.37,308.07,132.9,78.58,21.87,23.86,25.62,75.35,82.28,62.49,32.7,87.06,415.26,44.92,Normal
MX0559,63.82,67.92,59.61,54.7,26.05,1.9,1.59,1.15,73.81,1850.79,5645.18,244.32,118.85,77.26,23.43,23.67,20.7,61.25,79.21,65.06,28.87,84.46,414.71,44.75,Normal
MX0560,64.21,65.2,56.82,53.06,30.09,2.53,1.81,1.86,80.65,1803.69,6099.79,217.42,111.01,77.23,23.6,23.69,21.74,66.79,74.63,59.92,27.92,85.09,414.8,45.09,Normal
MX0561,75.87,80.22,69.4,64.09,29.5,2.11,2.2,2.19,78.42,2135.18,7022.54,287.71,131.17,100.15,24.83,26.14,24.44,75.29,85.07,68.71,33.46,77.94,415.15,44.87,Failure
MX0562,57.52,55.71,55.93,52.03,28.33,1.66,1.6,1.57,73.44,1128.45,3783.69,171.03,83.24,46.87,12.69,14.81,13.03,47.78,70.5,51.89,27.17,76.99,414.99,45.0,Normal
MX0563,58.47,62.87,55.82,54.16,27.24,1.54,1.44,1.29,73.91,1446.31,4069.05,181.73,86.92,53.17,19.35,16.59,17.35,53.88,70.77,55.52,28.21,77.26,414.76,45.16,Normal
MX0564,76.87,79.53,73.15,66.3,28.3,3.02,2.96,2.53,83.97,2067.98,6661.05,316.81,133.73,80.04,27.13,25.73,25.35,71.0,91.67,67.41,36.68,78.28,414.85,44.62,Warning
MX0565,58.6,63.07,53.12,51.36,27.12,1.47,1.48,1.28,72.01,1576.96,4976.52,194.04,86.08,52.82,14.67,17.09,16.32,47.96,70.56,50.5,22.49,89.28,415.28,45.11,Normal
MX0566,62.89,68.32,61.32,56.09,26.96,2.11,2.08,1.74,77.52,1418.16,4756.95,177.73,90.06,58.46,18.34,18.4,19.37,41.61,68.27,54.21,29.34,77.42,414.8,45.04,Normal
MX0567,62.28,64.51,57.21,53.09,26.91,1.96,1.65,1.85,74.46,1498.93,4772.07,216.32,104.63,54.59,15.2,17.76,16.55,52.33,75.69,52.67,29.07,77.91,415.18,44.93,Normal
MX0568,60.66,65.02,59.56,55.56,25.54,1.88,2.41,2.25,77.05,1658.0,4398.62,209.09,114.71,63.14,15.93,17.28,18.02,59.3,73.16,54.55,25.07,74.67,415.1,44.98,Normal
MX0569,69.04,67.7,62.44,61.71,29.33,3.41,3.31,2.53,85.14,1960.93,5690.65,253.0,133.4,81.3,23.72,23.2,25.21,65.58,85.44,63.24,32.1,78.96,415.32,44.83,Normal
MX0570,60.53,63.07,55.37,52.92,26.38,1.27,1.32,1.13,74.08,1457.29,3882.0,197.62,101.15,52.68,14.76,16.76,14.85,41.94,65.41,54.08,23.76,78.36,414.62,44.95,Normal
MX0571,75.95,79.93,74.04,66.83,29.81,2.88,3.01,2.33,85.49,2145.47,7746.11,285.01,137.51,90.56,29.41,25.14,26.12,74.6,89.31,70.62,35.1,79.56,415.23,44.75,Warning
MX0572,70.46,80.47,68.07,60.51,26.89,3.83,3.72,2.88,87.26,2552.16,9431.97,372.25,164.73,109.36,29.59,31.66,30.27,98.81,89.73,75.85,37.68,81.26,414.57,45.07,Warning
MX0573,70.47,71.37,66.74,60.11,28.37,2.76,2.45,2.4,81.25,1780.96,6592.0,223.74,122.74,75.88,24.15,21.63,23.62,64.16,85.55,64.77,35.95,74.02,414.98,44.82,Normal
MX0574,71.6,76.53,66.58,64.02,27.42,2.38,2.35,2.38,83.38,2265.31,8088.21,333.3,140.86,100.62,29.37,28.56,29.24,89.82,91.44,63.52,32.0,78.49,414.75,45.06,Warning
MX0575,73.96,76.68,61.07,63.08,27.68,2.81,2.54,2.0,76.95,1858.43,5842.96,285.71,130.46,87.08,25.11,25.96,23.76,73.83,84.63,64.9,30.41,77.85,415.44,44.66,Warning
MX0576,67.56,72.58,61.79,58.94,27.33,3.13,3.22,2.53,82.19,1550.34,4563.33,245.95,107.25,62.59,21.76,21.04,21.57,58.4,79.47,54.4,28.36,76.86,415.04,45.17,Normal
MX0577,63.61,67.5,59.74,55.73,27.58,1.82,1.47,1.33,74.45,1763.4,5727.33,228.18,117.37,77.63,20.19,19.78,18.9,60.75,76.17,59.68,32.4,88.19,414.97,44.89,Normal
MX0578,60.39,63.11,58.04,54.16,27.62,1.32,1.02,1.12,69.53,1205.45,4910.03,172.31,87.42,56.5,17.11,15.56,18.4,43.27,69.3,47.92,25.48,83.58,415.29,44.78,Normal
MX0579,68.03,73.15,65.71,58.08,27.89,3.09,2.66,2.45,83.52,2136.22,7264.06,303.16,139.68,96.64,25.81,25.52,26.14,74.1,89.55,68.2,32.07,83.08,415.14,44.75,Warning
MX0580,64.66,65.57,54.17,54.9,26.29,1.79,1.66,1.26,74.73,1476.8,3625.74,184.15,93.77,51.53,16.41,16.54,17.55,48.28,74.25,50.23,22.42,78.81,415.36,45.2,Normal
MX0581,70.98,78.5,69.06,61.98,27.32,3.05,2.82,2.62,82.26,2235.43,8116.03,344.78,157.51,103.7,30.94,31.35,26.15,85.6,95.42,74.56,35.85,75.43,415.12,44.81,Failure
MX0582,66.84,75.27,64.71,58.04,28.57,1.66,1.4,1.37,77.61,1800.23,5532.88,275.35,129.56,85.34,21.41,27.14,24.39,67.52,80.37,59.6,31.06,78.42,415.23,44.94,Warning
MX0583,54.67,58.79,46.53,48.65,28.75,0.93,0.43,0.43,67.1,1018.84,1879.42,135.46,53.34,24.51,12.19,10.8,9.36,29.72,62.67,49.57,23.02,84.57,415.25,44.99,Normal
MX0584,63.61,68.74,63.44,61.24,27.68,1.96,1.8,1.68,77.26,1942.3,7433.33,270.68,133.64,81.76,23.62,23.61,21.55,72.89,87.69,63.63,31.8,87.83,414.58,44.83,Normal
MX0585,65.94,71.99,64.8,59.45,26.88,2.86,2.76,2.43,86.04,2413.01,8924.42,321.0,161.28,101.18,26.17,29.23,28.41,93.92,89.99,67.38,32.62,82.66,415.17,44.97,Normal
MX0586,61.38,66.62,63.57,55.78,27.09,1.42,1.35,1.32,71.38,1401.88,4540.63,213.79,81.52,61.85,18.5,16.62,14.72,54.94,66.81,47.62,28.34,86.29,415.09,44.64,Normal
MX0587,64.35,69.49,63.49,55.77,27.73,1.91,2.01,1.69,75.37,1902.4,6454.99,303.62,132.01,88.44,25.64,24.18,26.15,73.89,77.68,66.02,34.21,86.51,415.33,45.0,Normal
MX0588,57.12,62.36,50.29,53.03,27.5,0.67,0.42,0.75,73.97,1163.19,2958.19,128.87,64.82,29.99,14.2,12.76,11.38,36.37,56.66,45.95,21.5,83.47,415.31,44.8,Normal
MX0589,63.31,72.21,64.93,55.84,29.3,1.78,1.46,1.05,70.4,1745.92,5610.4,282.06,111.08,76.03,23.88,21.36,22.51,68.16,82.04,61.35,25.4,80.65,414.8,45.0,Warning
MX0590,56.37,63.3,54.04,50.09,29.8,1.88,1.28,0.85,72.59,1246.12,3088.03,145.53,92.1,35.17,13.74,10.97,11.89,40.43,67.13,44.76,18.56,85.4,414.57,45.31,Normal
MX0591,73.69,77.64,66.75,62.67,29.12,2.43,1.76,1.9,78.3,1942.6,7041.3,271.34,138.25,80.89,24.65,23.54,25.79,72.61,84.63,65.51,36.2,77.68,414.57,45.09,Warning
MX0592,51.92,49.73,47.31,49.85,27.13,1.59,1.16,1.42,72.48,1234.72,3924.58,140.16,81.66,39.9,13.69,12.43,11.64,33.43,64.71,48.84,19.85,86.23,415.1,45.27,Normal
MX0593,62.15,64.14,59.09,53.69,28.26,1.51,1.49,1.63,72.73,972.14,1891.94,110.78,67.23,31.75,11.87,12.88,11.64,29.05,68.45,52.26,24.67,76.37,414.95,45.01,Normal
MX0594,72.49,75.24,66.96,62.58,27.62,3.47,3.22,3.09,86.72,2170.46,8057.48,297.86,144.71,86.57,24.43,28.94,25.94,79.45,89.13,61.86,33.04,75.31,415.17,44.87,Warning
MX0595,75.94,88.86,70.84,65.15,29.37,3.13,2.93,2.21,86.6,2613.62,10056.12,368.63,167.23,117.8,33.38,32.02,35.89,105.78,101.03,69.1,40.56,92.35,414.9,45.21,Failure
MX0596,69.99,70.73,64.78,55.44,29.41,2.58,2.16,1.96,75.97,1629.36,5120.3,241.44,108.78,58.84,17.68,20.38,17.62,59.31,79.52,63.84,28.54,79.77,415.02,44.78,Normal
MX0597,76.42,76.36,67.7,63.23,29.51,1.82,1.58,1.25,75.22,1737.72,6818.94,269.47,123.45,92.69,26.14,26.35,23.41,75.1,79.0,61.88,31.95,82.1,414.94,45.14,Warning
MX0598,69.67,74.59,61.99,64.2,26.1,2.14,2.05,1.88,78.52,1958.39,5949.31,234.2,114.52,71.86,23.64,24.76,21.8,67.77,83.03,59.72,29.19,73.14,415.1,44.91,Warning
MX0599,69.72,78.33,68.05,61.58,29.08,1.69,1.3,1.03,75.43,1671.27,4952.7,231.53,110.61,66.44,18.34,19.1,20.41,62.24,80.64,55.66,30.32,89.9,415.03,45.07,Normal
MX0600,69.05,72.97,64.89,58.73,27.92,3.12,3.09,2.51,84.69,2048.35,7512.73,265.74,147.88,94.98,26.59,25.58,28.22,75.86,87.37,65.56,34.42,84.19,414.85,45.09,Warning
MX0601,78.42,77.72,75.17,64.83,28.34,3.55,3.17,2.62,87.72,2556.16,8570.31,334.94,172.0,107.05,31.84,33.16,30.47,92.79,92.64,77.55,39.48,63.98,414.88,45.17,Failure
MX0602,63.22,67.33,64.46,58.17,30.02,2.19,1.83,1.82,75.27,1422.74,4345.41,183.11,96.66,52.47,18.25,16.62,17.03,46.19,77.27,49.85,29.57,79.5,414.41,45.05,Normal
MX0603,65.25,66.58,58.81,54.38,29.33,2.26,2.22,1.55,80.3,1989.84,7037.14,266.46,140.75,86.46,22.95,21.65,21.74,72.73,86.55,59.8,31.9,84.09,415.1,44.9,Normal
MX0604,73.69,80.82,71.52,64.33,28.14,1.95,1.86,1.55,78.72,1849.55,6600.16,245.75,117.24,83.08,27.2,26.14,23.4,60.72,81.49,65.37,32.11,82.96,415.47,44.94,Warning
MX0605,58.84,61.9,54.1,52.54,30.01,1.04,0.86,0.98,73.29,1228.3,3820.49,154.44,80.32,45.74,15.29,13.36,16.1,44.77,69.9,44.03,25.25,87.34,415.5,44.81,Normal
MX0606,83.5,87.98,78.84,69.7,28.64,3.77,3.69,3.7,89.57,2494.36,10019.81,392.13,179.75,113.5,31.09,34.0,33.51,96.44,106.76,80.32,35.79,76.39,414.95,45.0,Failure
MX0607,81.11,88.4,71.13,66.82,30.34,3.24,2.8,2.45,84.1,2545.21,9085.28,353.15,172.21,121.44,32.19,35.96,30.04,97.57,99.19,77.54,39.51,81.65,415.14,45.12,Failure
MX0608,67.31,70.89,59.69,57.69,28.45,2.82,2.38,2.2,78.64,1658.79,5161.93,190.28,110.58,67.02,20.01,20.54,19.71,57.16,77.4,53.87,30.33,77.21,415.2,45.19,Normal
MX0609,73.09,78.58,66.4,62.11,28.03,3.21,2.77,2.71,84.08,2486.5,9657.26,326.72,171.86,107.17,28.88,30.57,27.92,88.22,91.96,65.98,39.27,77.12,414.55,45.29,Warning
MX0610,64.92,68.47,63.91,57.43,26.94,2.46,2.26,2.0,76.89,1909.59,6419.6,250.84,114.74,79.86,24.07,22.53,22.61,70.68,82.61,66.36,34.1,75.62,415.2,45.12,Warning
MX0611,60.97,64.36,58.95,56.8,29.51,1.14,1.29,0.89,74.24,1660.92,4881.49,212.67,97.16,55.51,19.64,17.84,21.16,58.34,75.94,47.45,26.92,90.42,415.13,45.0,Normal
MX0612,74.88,80.28,71.54,61.47,29.31,3.57,2.82,2.41,87.88,2497.45,8621.3,343.25,159.19,98.42,29.27,29.29,29.97,84.39,92.1,66.49,33.99,80.9,415.55,44.71,Failure
MX0613,66.93,70.86,64.25,58.98,26.53,1.82,1.73,1.56,75.3,1913.72,6122.93,244.71,116.42,86.98,22.64,24.38,22.14,69.48,75.18,65.03,29.8,80.79,415.16,45.0,Normal
MX0614,67.36,70.75,60.39,61.01,29.53,2.38,2.36,1.94,76.17,2010.46,6712.03,254.54,122.04,86.19,23.81,23.49,23.46,65.8,80.54,63.83,34.8,83.58,415.17,45.04,Warning
MX0615,66.35,74.18,62.16,60.85,28.03,2.71,2.12,1.95,79.55,2332.29,7363.05,307.88,144.96,98.72,27.71,28.59,30.28,82.53,91.07,60.59,35.03,78.46,415.25,44.89,Normal
MX0616,68.78,75.14,63.48,59.89,29.33,2.18,2.31,1.45,76.49,2178.81,6969.76,297.75,144.03,93.44,26.18,26.28,23.97,79.21,90.57,66.67,35.2,88.48,414.84,44.57,Normal
MX0617,73.74,82.61,73.6,66.99,27.78,3.34,3.64,2.59,88.09,2420.01,8532.63,334.2,166.24,108.17,30.06,27.62,29.6,87.41,101.22,68.25,38.29,71.26,414.98,45.44,Warning
MX0618,57.78,60.07,53.7,52.96,27.61,2.11,1.59,1.89,76.68,1366.74,4402.86,194.15,86.92,50.17,16.78,15.77,18.97,46.78,68.99,47.22,26.46,84.04,414.41,45.02,Normal
MX0619,55.97,52.78,49.26,50.74,27.02,0.97,0.83,0.74,73.88,1116.77,3252.24,156.99,75.6,41.0,13.38,14.77,11.27,37.05,69.35,43.31,22.79,77.99,415.09,44.92,Normal
MX0620,60.61,68.58,62.09,54.31,24.1,2.35,2.33,1.94,80.08,2008.15,6942.33,263.79,137.89,92.3,26.89,27.3,25.45,77.17,80.77,64.11,25.58,80.86,415.3,44.86,Normal
MX0621,71.4,78.94,65.4,62.77,30.57,1.32,1.12,1.2,69.54,1612.47,4509.23,191.73,95.03,55.17,16.84,18.07,18.29,51.84,68.57,49.65,30.35,74.01,414.34,44.94,Normal
MX0622,63.59,62.48,57.7,56.36,28.27,2.81,2.0,2.0,78.3,1835.18,6700.07,260.4,128.98,72.08,22.12,22.86,20.62,60.14,86.69,55.81,30.74,74.04,415.09,44.89,Warning
MX0623,48.8,49.75,47.5,45.02,27.16,0.92,0.45,0.39,70.8,1108.44,3528.63,185.39,71.07,37.29,11.35,12.03,11.49,44.45,60.21,43.94,23.89,86.39,414.61,45.03,Normal
MX0624,62.03,63.26,58.39,55.53,29.91,2.98,2.82,2.05,78.77,1815.49,6015.08,266.38,105.14,76.54,20.83,21.57,22.41,63.73,79.31,57.45,28.34,79.88,414.87,45.32,Normal
MX0625,62.14,67.54,57.96,54.68,29.92,0.77,0.7,0.82,68.08,1182.51,3744.6,174.1,72.77,46.73,15.34,12.77,12.22,39.12,71.69,45.69,24.97,81.95,415.13,44.99,Normal
MX0626,74.03,74.36,68.19,63.51,29.77,3.38,3.04,2.62,84.28,2494.71,8927.93,346.88,158.65,106.69,32.18,30.53,30.94,85.67,90.62,70.82,35.94,74.97,414.56,44.91,Warning
MX0627,70.14,72.32,63.89,59.51,26.69,2.9,2.75,2.34,80.51,1617.93,5246.52,206.25,109.91,65.11,18.7,18.06,20.38,59.91,77.51,57.39,28.95,79.21,414.81,45.08,Warning
MX0628,60.82,70.75,59.27,55.04,30.65,1.76,1.64,1.62,74.62,1566.14,5667.79,211.01,103.97,57.01,18.08,23.9,21.6,60.94,78.48,57.43,31.28,84.03,415.14,45.06,Normal
MX0629,65.6,66.11,66.0,62.06,28.02,3.6,3.34,3.01,90.88,2060.96,6693.68,300.27,142.25,86.03,25.98,25.31,25.92,70.0,83.65,71.68,30.55,72.7,414.98,45.28,Normal
MX0630,72.66,76.38,69.26,66.24,30.5,3.32,3.23,2.84,82.84,2558.89,8659.5,356.08,163.77,108.4,29.27,28.33,30.24,88.03,92.26,71.7,35.28,78.04,414.99,44.84,Warning
MX0631,60.58,59.83,57.73,55.33,26.03,1.9,1.64,1.92,80.87,1310.26,3680.81,204.11,84.73,50.81,15.43,15.62,16.2,42.87,75.29,54.8,26.52,83.52,414.88,45.08,Normal
MX0632,65.27,69.49,59.04,57.85,27.89,1.6,1.83,1.62,74.94,1683.83,5317.56,206.37,107.04,68.91,21.25,22.42,20.16,58.22,75.73,51.62,29.59,79.56,415.23,45.14,Normal
MX0633,67.84,70.03,64.0,58.88,27.38,2.15,2.3,2.09,82.15,1847.04,5751.87,244.62,108.63,78.3,20.99,19.96,21.79,68.32,89.53,59.09,32.67,81.31,415.49,44.79,Normal
MX0634,75.01,78.75,72.21,64.93,27.47,3.53,2.93,3.09,85.35,1934.54,7972.01,296.07,151.62,96.0,26.46,28.8,26.63,78.01,99.29,71.35,32.63,76.54,415.05,45.19,Warning
MX0635,65.38,69.71,62.07,56.48,26.7,2.38,2.14,2.12,77.74,1886.49,6015.77,262.88,133.14,76.07,22.66,22.17,21.69,65.66,75.66,61.4,30.01,81.24,414.66,44.77,Normal
MX0636,62.84,63.65,55.98,56.11,26.6,3.12,2.47,2.18,82.08,1760.45,5628.46,263.12,124.39,72.85,23.55,20.78,22.44,55.08,69.13,57.26,31.76,86.27,415.3,45.05,Normal
MX0637,73.56,74.23,66.75,61.34,29.14,3.0,2.51,2.43,82.53,2009.31,6807.84,278.62,137.37,88.84,25.67,23.38,27.26,72.63,86.58,61.15,31.23,78.34,414.87,45.29,Warning
MX0638,72.26,72.71,63.55,63.41,27.91,1.75,1.73,1.92,75.08,1480.48,5228.4,231.35,112.77,69.86,20.76,18.28,20.25,55.19,85.4,48.84,31.55,74.98,414.59,45.11,Warning
MX0639,52.19,56.54,49.22,50.03,26.76,2.1,1.96,1.49,75.66,1775.21,6059.01,223.32,109.74,69.86,21.83,22.2,22.65,66.68,72.16,58.19,24.77,86.39,414.97,45.01,Normal
MX0640,65.14,61.41,58.08,50.76,24.77,2.99,2.71,2.6,82.8,1775.4,6585.06,257.19,121.86,70.26,21.71,18.61,21.4,63.58,71.32,60.03,27.92,86.92,414.76,45.21,Warning
MX0641,66.71,66.56,64.39,57.98,28.22,1.73,1.7,1.37,70.16,1483.09,5150.53,196.63,86.65,67.35,17.98,17.51,19.27,50.23,75.29,51.25,27.44,78.15,415.31,45.16,Normal
MX0642,72.88,71.71,69.59,65.19,26.53,2.97,2.86,2.74,84.51,1890.08,7254.76,273.7,148.58,86.51,24.49,27.03,24.89,64.03,83.06,67.26,35.11,71.54,414.6,44.79,Warning
MX0643,78.42,76.66,66.61,66.64,29.29,2.9,2.72,2.98,85.97,2118.26,7104.02,285.84,139.01,89.98,25.44,26.35,25.93,81.1,90.02,65.36,34.21,69.42,415.35,44.63,Failure
MX0644,74.42,81.1,71.24,64.39,28.35,3.34,3.35,2.74,85.08,2501.39,9916.51,373.62,186.53,123.27,31.97,32.25,33.64,104.23,90.18,79.07,42.93,74.89,414.77,44.93,Failure
MX0645,61.66,65.92,57.69,56.35,28.34,1.11,0.9,0.89,69.29,1327.42,4552.35,189.44,93.2,64.18,19.55,17.97,15.66,51.07,79.95,55.56,32.03,75.38,414.22,44.96,Normal
MX0646,71.6,73.13,62.01,59.53,27.49,2.12,1.76,1.31,77.59,1738.26,5954.06,245.59,119.85,75.1,20.59,25.66,24.71,68.55,78.58,58.62,26.72,74.59,414.78,44.79,Warning
MX0647,78.31,81.16,75.78,67.41,27.44,3.48,3.02,2.77,84.78,2497.55,8358.33,331.62,162.72,113.99,31.64,33.86,35.34,85.64,93.85,78.04,35.85,84.86,415.0,45.15,Failure
MX0648,57.3,59.38,55.81,53.95,26.14,1.02,0.79,0.93,69.37,1018.53,2711.81,137.67,62.08,27.25,10.62,11.33,10.61,29.34,59.53,47.64,22.12,78.3,415.56,44.65,Normal
MX0649,60.15,62.82,59.08,55.15,28.73,1.02,0.59,1.25,71.09,1023.62,2176.52,187.66,85.49,39.18,12.57,16.57,10.21,38.33,69.97,52.67,28.44,79.52,414.87,44.95,Normal
