machine_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,vibration_mm_s,unplanned_downtime_min,failure_mode,failure
M040,297.21,308.13,1236,42.34,204.8,3.88,0.0,None,0
M011,300.69,310.37,1474,51.35,232.8,3.67,81.0,Overstrain,1
M019,298.7,309.16,1638,49.07,246.1,3.73,0.0,None,0
M013,300.69,311.17,1645,63.01,111.4,4.47,0.0,None,0
M025,298.96,307.92,1368,48.91,212.9,4.37,94.0,HeatDissipation,1
M020,298.57,307.9,1426,42.86,219.6,3.49,0.0,None,0
M029,299.1,308.61,1634,28.0,8.5,3.72,0.0,None,0
M022,296.34,305.74,1379,52.29,222.9,3.7,42.0,Overstrain,1
M004,299.27,309.13,1259,32.0,38.0,3.89,42.0,ToolWear,1
M019,301.24,311.6,1791,41.97,143.7,3.7,0.0,None,0
M012,296.98,307.62,1865,22.91,1.0,3.37,341.0,ToolWear,1
M022,295.5,305.34,1552,31.05,253.9,3.54,0.0,None,0
M008,297.78,308.51,1605,59.46,142.3,,0.0,None,0
M013,300.26,308.52,1535,37.65,49.3,3.65,0.0,None,0
M030,299.25,310.84,1545,39.36,85.3,3.63,0.0,None,0
M002,300.74,310.44,1621,35.64,235.6,3.63,0.0,None,0
M018,297.33,308.63,1639,27.25,80.7,4.35,0.0,None,0
M001,296.28,306.84,1652,32.22,194.6,3.43,0.0,None,0
M033,299.39,308.97,1499,32.53,18.4,3.72,0.0,None,0
M011,301.05,311.85,1483,49.24,205.0,3.42,262.0,Overstrain,1
M040,300.76,311.01,1406,39.26,214.7,3.32,0.0,None,0
M003,298.46,309.33,1770,46.41,185.3,4.0,257.0,Overstrain,1
M033,301.43,313.63,1542,47.93,,4.03,43.0,Overstrain,1
M009,297.84,306.96,1445,40.19,91.9,3.32,0.0,None,0
M016,299.91,309.46,1390,29.39,185.8,3.07,0.0,None,0
M012,302.14,311.0,1551,34.2,68.0,3.87,0.0,None,0
M005,298.62,309.32,1326,27.72,212.6,3.85,0.0,None,0
M025,298.55,307.09,1607,33.04,132.3,3.17,0.0,None,0
M034,305.0,314.0,1368,53.02,132.5,4.14,0.0,None,0
M040,297.06,306.73,1203,47.19,56.3,3.47,0.0,None,0
M020,303.42,311.51,1449,34.0,77.9,3.55,0.0,None,0
M028,298.06,308.37,1664,28.96,258.3,3.95,0.0,None,0
M023,296.89,308.83,1424,34.47,177.2,3.32,0.0,None,0
M015,299.07,310.45,1308,41.45,140.4,4.76,0.0,None,0
M015,300.8,309.59,1361,47.54,185.1,3.71,59.0,HeatDissipation,1
M032,301.34,311.39,1866,28.88,109.4,3.61,194.0,ToolWear,1
M017,297.68,305.78,1595,32.5,223.6,4.05,0.0,None,0
M012,297.16,306.47,1767,35.86,212.7,4.14,155.0,ToolWear,1
M027,300.33,309.82,1441,19.4,205.1,3.24,0.0,None,0
M033,297.82,306.88,1369,46.05,25.5,3.71,333.0,ToolWear,1
M025,303.58,313.2,1440,46.33,174.3,3.6,0.0,None,0
M019,300.21,311.38,1516,34.44,46.7,3.28,0.0,None,0
M029,301.83,310.57,1565,38.89,45.5,3.53,0.0,None,0
M016,298.43,307.48,1713,34.57,73.0,3.6,0.0,None,0
M006,299.85,309.05,1771,42.83,39.7,4.18,0.0,None,0
M001,302.57,312.05,1590,43.0,63.7,3.45,0.0,None,0
M012,305.0,314.0,1654,49.91,139.0,4.37,0.0,None,0
M009,302.95,311.5,1338,43.55,150.1,4.08,0.0,None,0
M024,301.32,311.96,1513,44.26,220.4,3.61,0.0,None,0
M025,300.82,311.65,1777,44.44,79.0,3.87,0.0,None,0
M030,298.69,309.83,1597,33.93,119.7,3.84,0.0,None,0
M039,297.68,305.0,1584,48.4,88.2,5.87,0.0,None,0
M027,303.09,312.29,1213,37.61,99.9,3.22,0.0,None,0
M023,302.26,311.6,1397,51.42,203.3,3.82,263.0,Overstrain,1
M012,300.08,310.03,1634,56.72,81.7,3.73,0.0,None,0
M029,303.84,313.24,1300,38.86,54.4,3.64,0.0,None,0
M030,299.44,309.42,1554,62.09,258.9,4.93,279.0,Overstrain,1
M018,298.76,308.29,1775,56.81,136.1,3.81,0.0,None,0
M011,299.51,308.88,1346,48.78,,3.58,0.0,None,0
M023,302.36,313.9,1609,59.55,25.7,4.02,0.0,None,0
M031,300.3,309.83,1707,40.17,254.4,3.87,0.0,None,0
M031,298.95,309.51,1698,43.9,232.2,5.23,232.0,Overstrain,1
M001,302.78,311.65,1520,36.7,189.9,3.28,127.0,ToolWear,1
M002,301.3,311.27,1462,35.1,93.1,3.71,0.0,None,0
M033,300.52,311.19,1557,50.38,202.1,3.71,0.0,None,0
M016,296.95,306.49,1334,57.75,8.1,3.8,0.0,None,0
M013,300.12,310.75,1621,40.47,255.7,3.4,49.0,Overstrain,1
M025,298.32,307.61,1902,28.05,244.8,3.85,0.0,None,0
M029,299.02,309.19,1657,38.38,17.6,4.0,0.0,None,0
M016,300.8,309.75,1706,42.76,188.4,3.53,0.0,None,0
M015,297.6,305.55,1423,41.83,26.6,3.54,0.0,None,0
M017,302.06,311.27,1601,33.73,156.3,3.74,0.0,None,0
M040,300.74,312.67,1339,43.68,76.6,3.96,0.0,None,0
M002,295.0,305.0,1636,36.31,85.5,3.63,0.0,None,0
M003,302.65,312.93,1460,46.93,,3.6,0.0,None,0
M019,299.15,310.44,1771,37.21,102.2,3.57,0.0,None,0
M006,301.7,311.68,1623,57.16,106.1,4.19,74.0,PowerFailure,1
M010,297.89,307.63,1428,51.78,121.1,3.9,0.0,None,0
M026,304.13,313.31,1769,35.83,89.5,3.64,0.0,None,0
M009,303.79,314.0,1545,37.63,164.8,3.25,0.0,None,0
M031,300.34,310.55,1420,35.42,83.2,4.29,0.0,None,0
M040,297.64,307.19,1695,34.84,130.1,,0.0,None,0
M033,297.42,306.61,1618,31.11,16.7,3.29,0.0,None,0
M002,296.4,306.98,1393,30.64,8.2,3.2,0.0,None,0
M036,298.31,307.67,1731,54.89,108.3,3.89,0.0,None,0
M014,299.5,307.34,1691,54.88,162.2,4.03,0.0,None,0
M026,299.39,310.23,1805,34.15,227.0,4.03,231.0,ToolWear,1
M021,301.18,309.0,1395,37.81,200.9,3.91,106.0,HeatDissipation,1
M029,300.3,309.83,1727,44.82,197.4,3.66,0.0,None,0
M004,304.28,314.0,1574,53.64,155.7,3.68,343.0,PowerFailure,1
M001,298.28,306.93,1571,49.09,195.1,4.14,0.0,None,0
M018,297.98,308.25,1320,49.77,215.1,3.92,0.0,None,0
M035,300.72,310.18,1694,44.96,249.9,3.71,35.0,Overstrain,1
M031,305.0,314.0,1652,33.58,121.3,3.51,0.0,None,0
M002,299.66,311.34,1457,57.82,62.0,3.59,0.0,None,0
M011,299.43,311.14,1483,50.85,127.2,5.01,0.0,None,0
M022,300.65,311.54,1658,28.1,42.6,3.81,0.0,None,0
M016,300.15,310.1,1792,29.58,177.1,3.34,0.0,None,0
M026,301.06,310.72,1556,46.97,166.4,3.57,0.0,None,0
M028,296.99,306.33,1160,40.15,195.0,3.3,0.0,None,0
M032,298.92,306.04,1341,30.32,207.3,3.53,222.0,HeatDissipation,1
M026,298.92,307.0,1722,35.94,99.9,3.87,0.0,None,0
M008,300.1,308.02,1737,30.86,198.9,3.55,0.0,None,0
M005,301.92,312.05,1310,43.91,19.3,,0.0,None,0
M025,296.27,307.49,1404,47.23,259.2,4.02,0.0,None,0
M014,299.91,308.77,1813,46.19,90.0,3.93,43.0,ToolWear,1
M016,301.19,311.67,1463,43.07,186.9,3.57,138.0,Overstrain,1
M026,299.28,309.29,1160,43.96,,3.83,159.0,ToolWear,1
M030,300.39,309.94,1675,53.32,199.2,4.33,0.0,None,0
M031,299.22,309.4,1721,31.85,17.5,4.27,0.0,None,0
M017,296.1,306.18,1492,50.44,187.9,3.65,0.0,None,0
M007,299.57,310.55,1459,37.83,203.8,3.56,0.0,None,0
M026,299.49,310.23,1483,43.99,43.3,3.96,0.0,None,0
M015,300.91,311.15,1689,48.06,201.6,3.82,0.0,None,0
M030,300.84,310.05,1463,32.49,68.9,,0.0,None,0
M029,298.79,309.89,1218,28.2,46.3,3.1,0.0,None,0
M021,301.77,312.04,1677,35.08,83.0,3.34,0.0,None,0
M003,300.68,309.02,1244,51.23,219.9,3.59,302.0,HeatDissipation,1
M023,299.56,309.95,1549,35.21,100.2,3.19,0.0,None,0
M009,295.4,305.12,1589,61.62,247.3,4.54,176.0,Overstrain,1
M020,304.8,314.0,1353,58.48,72.9,4.21,0.0,None,0
M002,300.94,312.93,1381,29.57,77.4,3.38,0.0,None,0
M013,297.49,307.57,1294,34.62,61.6,2.94,0.0,None,0
M037,300.43,310.0,1407,43.91,227.2,3.7,26.0,Overstrain,1
M018,298.72,309.33,1330,12.76,,2.77,0.0,None,0
M008,299.49,309.88,1586,44.37,75.8,3.53,0.0,None,0
M032,300.05,309.33,1467,46.91,248.2,3.56,0.0,None,0
M024,302.91,312.9,1498,34.55,177.5,3.65,0.0,None,0
M015,301.51,311.64,1664,29.09,132.1,3.57,0.0,None,0
M007,300.49,310.21,1452,37.69,93.1,3.42,0.0,None,0
M027,299.62,310.03,1559,45.17,38.8,3.87,143.0,ToolWear,1
M015,301.33,310.62,1381,29.2,32.9,3.34,0.0,None,0
M003,303.5,314.0,1336,51.42,165.4,3.53,77.0,Overstrain,1
M033,299.47,311.07,1530,34.88,130.9,3.86,0.0,None,0
M039,301.88,312.43,1160,38.07,139.9,3.99,48.0,ToolWear,1
M013,298.31,308.82,1800,27.9,66.6,4.14,0.0,None,0
M009,301.98,313.53,1769,48.58,,4.39,0.0,None,0
M034,303.5,312.22,1404,37.41,200.7,3.42,229.0,HeatDissipation,1
M038,300.84,311.05,1687,35.81,244.2,3.61,0.0,None,0
M019,298.28,308.84,1665,30.88,136.2,4.08,0.0,None,0
M013,298.2,308.31,1510,33.45,187.0,3.46,0.0,None,0
M040,297.78,308.83,1271,46.84,78.7,3.54,0.0,None,0
M006,300.08,309.84,1664,49.24,240.5,4.4,0.0,None,0
M008,299.5,309.43,1823,54.37,226.3,4.07,0.0,None,0
M036,301.22,311.74,1775,46.11,110.0,4.07,0.0,None,0
M032,297.9,310.25,1771,30.51,39.4,4.39,0.0,None,0
M012,301.34,309.73,1535,46.29,143.2,3.64,0.0,None,0
M022,299.25,308.81,1204,31.23,172.1,3.07,0.0,None,0
M034,296.66,307.19,1610,31.27,19.7,3.55,0.0,None,0
M009,301.18,310.56,1488,30.52,182.3,3.5,0.0,None,0
M019,299.47,309.49,1403,47.31,53.0,4.58,0.0,None,0
M020,301.91,311.48,1422,33.39,17.1,3.2,0.0,None,0
M002,299.32,309.71,1584,40.25,9.0,3.5,0.0,None,0
M026,300.96,311.83,1496,22.4,85.2,3.3,235.0,PowerFailure,1
M013,298.92,309.23,1889,29.84,134.5,3.81,0.0,None,0
M024,302.2,313.07,1348,52.72,94.0,4.28,0.0,None,0
M016,301.61,311.78,1585,46.0,103.2,3.46,0.0,None,0
M017,302.31,313.1,1422,53.04,98.5,3.79,0.0,None,0
M027,301.38,312.0,1631,20.53,105.8,4.03,0.0,None,0
M019,300.75,310.88,1427,62.43,79.1,3.64,48.0,PowerFailure,1
M011,300.71,310.92,1355,40.48,181.7,3.3,0.0,None,0
M002,302.79,311.16,1451,44.1,245.4,3.79,0.0,None,0
M016,297.9,309.31,1334,55.77,21.1,4.05,0.0,None,0
M022,300.01,310.15,1644,36.55,80.1,3.34,0.0,None,0
M016,299.05,308.19,1527,29.37,24.1,3.18,0.0,None,0
M030,299.06,310.08,1626,44.15,144.7,3.96,0.0,None,0
M035,296.73,308.21,1893,39.9,138.0,4.08,0.0,None,0
M013,298.52,307.82,1388,36.83,51.1,3.51,0.0,None,0
M022,302.63,314.0,1963,43.89,115.1,4.06,0.0,None,0
M003,297.97,308.24,1507,36.1,168.2,3.68,0.0,None,0
M016,299.59,309.95,1647,36.96,146.1,3.35,0.0,None,0
M019,300.87,313.2,1546,30.62,54.5,3.54,0.0,None,0
M026,296.53,307.82,1558,32.07,65.5,3.55,98.0,ToolWear,1
M033,298.76,308.13,1609,48.81,182.8,3.83,0.0,None,0
M027,302.03,311.89,1822,50.08,208.5,3.87,332.0,Overstrain,1
M033,301.14,312.21,1586,42.99,21.0,3.53,0.0,None,0
M015,297.66,307.41,2055,59.9,255.0,4.31,0.0,None,0
M008,303.2,314.0,1773,47.77,48.2,4.07,0.0,None,0
M008,295.0,305.08,1627,45.65,68.6,4.39,0.0,None,0
M013,300.53,311.13,1524,39.28,254.5,3.35,0.0,None,0
M038,302.76,313.59,1371,42.25,64.1,3.31,0.0,None,0
M017,298.52,307.47,1555,58.62,13.5,3.74,199.0,PowerFailure,1
M025,300.28,312.38,1497,51.17,108.6,3.66,0.0,None,0
M008,299.79,308.07,1547,35.44,197.9,3.34,0.0,None,0
M013,302.41,313.58,1327,41.5,74.9,4.1,0.0,None,0
M010,301.67,312.32,1678,46.55,174.5,3.7,0.0,None,0
M032,298.54,310.25,1541,46.41,174.8,3.63,0.0,None,0
M031,302.97,313.18,1697,39.59,142.8,4.75,0.0,None,0
M033,299.92,309.87,1413,36.4,148.5,3.6,0.0,None,0
M021,299.7,309.17,1831,41.21,112.8,3.93,0.0,None,0
M022,297.44,308.49,1809,30.91,185.3,4.1,0.0,None,0
M007,298.47,308.84,1533,54.01,37.4,4.36,0.0,None,0
M040,301.17,309.64,1662,40.15,199.0,3.74,0.0,None,0
M005,304.03,314.0,1805,40.09,198.2,4.38,0.0,None,0
M035,298.25,307.77,1608,32.77,52.3,3.33,0.0,None,0
M026,298.62,309.21,1354,45.88,238.7,3.61,0.0,None,0
M040,296.88,307.23,1493,18.95,243.6,3.94,0.0,None,0
M035,300.66,311.48,1504,44.92,208.7,3.83,210.0,Overstrain,1
M039,305.0,314.0,1491,45.21,221.4,3.66,0.0,None,0
M030,300.93,310.53,1695,37.98,30.7,4.6,0.0,None,0
M010,297.94,309.38,1483,38.98,210.3,3.27,0.0,None,0
M005,299.29,308.03,1611,38.93,7.3,3.64,0.0,None,0
M016,299.95,310.6,1706,53.68,88.1,4.55,0.0,None,0
M039,298.21,309.52,1478,29.95,187.7,3.09,0.0,None,0
M010,299.21,308.0,1709,49.28,131.4,4.34,0.0,None,0
M023,298.16,309.23,1926,45.19,37.7,4.24,301.0,PowerFailure,1
M019,300.1,308.52,1684,33.52,210.5,3.91,0.0,None,0
M008,301.18,311.02,1783,25.81,213.7,4.2,0.0,None,0
M019,300.25,309.75,1590,47.17,122.4,4.04,0.0,None,0
M019,302.07,311.5,1647,45.33,81.8,3.79,0.0,None,0
M030,295.0,306.04,1332,40.97,203.2,3.61,0.0,None,0
M017,299.25,307.32,1475,34.58,193.8,3.75,0.0,None,0
M022,298.65,308.01,1553,44.06,243.7,3.63,0.0,None,0
M040,301.38,311.37,1585,46.58,,3.78,0.0,None,0
M021,301.14,311.38,1358,49.45,50.8,4.17,0.0,None,0
M040,297.77,307.66,1852,44.99,72.9,3.97,0.0,None,0
M023,301.39,311.24,1669,44.53,242.8,3.75,237.0,Overstrain,1
M032,299.46,308.99,1289,34.33,27.3,3.14,0.0,None,0
M026,299.21,307.69,1541,26.04,127.3,3.55,322.0,ToolWear,1
M038,300.45,311.9,1526,36.39,84.2,3.4,0.0,None,0
M028,300.27,310.63,1498,48.74,251.8,4.12,152.0,Overstrain,1
M031,296.33,305.0,1203,42.12,200.4,3.79,62.0,HeatDissipation,1
M040,295.0,305.0,1595,26.27,80.9,3.13,0.0,None,0
M033,302.62,312.55,1457,29.89,154.5,3.52,206.0,ToolWear,1
M040,299.47,309.41,1644,49.7,109.9,4.02,0.0,None,0
M016,298.62,308.64,1499,50.35,212.1,3.81,0.0,None,0
M026,300.54,310.62,1346,44.57,52.4,3.42,0.0,None,0
M022,304.05,314.0,1674,32.82,151.8,4.14,0.0,None,0
M039,295.39,305.38,1597,50.81,9.8,3.66,0.0,None,0
M021,299.81,311.9,1548,58.58,176.5,4.15,0.0,None,0
M038,302.1,311.32,1805,27.77,144.5,3.36,0.0,None,0
M011,301.2,310.62,1386,32.69,213.8,3.09,0.0,None,0
M034,298.81,308.68,1421,34.15,246.7,3.52,0.0,None,0
M003,301.48,311.73,1503,14.72,,3.06,0.0,None,0
M014,302.08,309.96,1556,55.97,180.2,4.21,242.0,Overstrain,1
M028,299.65,309.13,1633,34.65,5.5,3.36,0.0,None,0
M019,302.79,312.86,1472,42.66,65.5,3.82,0.0,None,0
M032,298.72,308.76,1189,35.59,141.6,3.05,0.0,None,0
M021,297.41,307.97,1409,41.6,254.9,3.86,0.0,None,0
M039,302.67,314.0,1396,51.51,247.5,4.3,0.0,None,0
M020,300.22,310.78,1859,28.07,4.8,3.43,0.0,None,0
M012,300.66,310.62,1696,36.26,21.1,,0.0,None,0
M037,298.14,307.34,1684,29.26,9.4,3.25,0.0,None,0
M014,298.74,310.89,1486,48.08,6.6,3.54,0.0,None,0
M016,299.52,308.6,1432,44.53,87.1,3.48,0.0,None,0
M017,301.07,311.07,1545,27.8,40.3,3.46,0.0,None,0
M040,303.84,312.75,1764,32.99,193.2,5.97,0.0,None,0
M023,303.35,313.69,1763,36.03,156.8,3.66,0.0,None,0
M029,303.18,312.48,1846,40.3,143.8,3.64,0.0,None,0
M038,300.41,309.42,1696,29.15,218.0,3.68,0.0,None,0
M001,300.03,310.77,1666,53.3,94.0,3.93,0.0,None,0
M039,299.36,309.81,1364,43.37,98.7,3.82,0.0,None,0
M033,299.89,310.76,1521,17.74,78.3,3.23,0.0,None,0
M031,298.54,307.9,1472,53.62,256.4,3.63,0.0,None,0
M032,301.77,311.96,1345,27.21,182.6,3.65,0.0,None,0
M030,304.03,312.84,1447,45.93,228.2,3.67,98.0,HeatDissipation,1
M009,303.42,310.62,1499,51.09,51.4,3.73,0.0,None,0
M014,297.34,305.99,1720,53.84,150.7,4.62,0.0,None,0
M010,300.08,309.23,1513,34.88,26.9,3.31,0.0,None,0
M031,301.97,310.34,1615,40.48,189.2,5.08,0.0,None,0
M005,300.6,310.12,1437,20.93,33.4,,0.0,None,0
M019,298.89,307.55,1367,40.28,244.5,3.45,77.0,HeatDissipation,1
M026,295.88,305.6,1443,37.25,184.3,3.63,0.0,None,0
M014,295.0,305.92,1361,16.62,104.6,3.84,0.0,None,0
M030,300.81,311.83,1698,36.73,99.2,4.07,0.0,None,0
M038,298.16,308.89,1437,50.86,9.8,4.62,0.0,None,0
M004,300.27,311.2,1573,22.62,33.5,2.99,0.0,None,0
M027,301.99,313.21,1501,30.54,238.7,3.6,0.0,None,0
M020,299.22,308.19,1416,32.57,199.4,3.41,0.0,None,0
M036,301.51,311.63,1458,37.97,226.1,3.39,248.0,Overstrain,1
M034,298.02,308.44,1543,39.52,31.6,4.11,182.0,ToolWear,1
M025,297.23,308.63,1738,38.87,167.3,3.58,327.0,ToolWear,1
M032,300.94,313.0,1395,38.12,211.1,3.13,0.0,None,0
M026,297.02,306.41,1523,49.21,47.6,3.68,0.0,None,0
M032,305.0,314.0,1641,39.96,205.0,3.58,0.0,None,0
M026,300.53,310.95,1559,33.74,11.0,3.25,0.0,None,0
M021,300.57,309.17,1272,41.17,252.6,3.47,229.0,HeatDissipation,1
M010,301.72,311.01,1225,53.83,134.2,3.68,0.0,None,0
M025,300.08,310.82,1346,42.14,54.5,3.34,0.0,None,0
M019,298.65,309.63,1252,50.25,157.8,3.68,0.0,None,0
M031,301.76,311.49,1262,42.44,170.0,3.79,0.0,None,0
M021,300.05,309.1,1440,38.7,253.1,3.63,0.0,None,0
M021,298.55,307.24,1723,33.65,124.3,4.43,0.0,None,0
M018,298.79,309.74,1574,43.62,118.7,3.74,0.0,None,0
M005,301.8,313.44,1424,31.37,100.1,3.02,0.0,None,0
M032,300.85,310.16,1689,26.32,232.7,3.64,0.0,None,0
M016,298.72,308.9,1655,55.48,121.8,3.68,0.0,None,0
M001,301.64,311.63,1603,31.03,235.3,3.29,0.0,None,0
M020,302.22,312.45,1669,51.32,131.8,3.99,0.0,None,0
M036,298.05,308.11,1580,65.95,247.6,,0.0,None,0
M035,300.3,310.21,1160,53.02,32.0,4.19,0.0,None,0
M008,301.89,312.26,1450,43.24,133.5,3.66,0.0,None,0
M007,303.24,312.73,1519,36.85,162.5,3.24,0.0,None,0
M005,301.13,311.38,1591,68.23,177.7,,0.0,None,0
M021,297.42,307.79,1567,31.08,59.9,3.95,0.0,None,0
M040,299.09,310.9,1491,52.13,142.8,3.88,0.0,None,0
M003,298.41,310.25,1624,40.54,259.6,3.93,0.0,None,0
M039,300.83,310.76,1631,53.84,55.7,3.86,0.0,None,0
M004,298.3,307.79,1536,44.19,67.8,4.15,0.0,None,0
M007,300.91,311.3,1716,27.1,82.5,3.53,0.0,None,0
M020,301.2,310.62,1358,56.35,35.8,3.56,189.0,ToolWear,1
M039,301.18,310.97,1484,38.24,28.2,3.46,0.0,None,0
M008,299.92,310.29,1362,38.61,139.6,3.94,0.0,None,0
M010,296.9,307.47,1526,29.21,96.3,3.42,0.0,None,0
M006,305.0,314.0,1773,33.07,125.0,3.68,0.0,None,0
M023,302.75,314.0,1623,49.05,13.4,4.07,0.0,None,0
M008,300.21,309.45,1401,50.84,177.7,4.16,0.0,None,0
M026,301.13,309.83,1350,41.55,151.7,3.71,0.0,None,0
M024,300.18,310.2,1608,59.99,86.6,4.08,0.0,None,0
M003,299.47,309.94,1209,43.87,99.1,3.77,0.0,None,0
M004,296.85,308.0,2053,28.03,258.4,3.72,0.0,None,0
M010,301.41,311.01,1706,44.08,25.4,4.15,0.0,None,0
M006,302.18,311.33,1606,35.24,16.2,3.36,0.0,None,0
M010,299.53,308.55,1521,21.83,116.5,3.18,0.0,None,0
M013,298.49,308.63,1327,43.18,179.1,3.67,0.0,None,0
M004,302.48,311.48,1592,41.73,224.9,3.67,0.0,None,0
M035,300.58,310.13,1511,60.04,,4.23,0.0,None,0
M006,297.36,306.71,1732,46.17,105.9,3.95,0.0,None,0
M013,299.59,311.23,1764,21.35,123.0,3.43,0.0,None,0
M008,300.48,311.15,1232,40.62,112.4,4.07,0.0,None,0
M012,302.24,311.49,1672,50.29,61.7,3.87,232.0,PowerFailure,1
M002,301.73,313.0,1708,43.96,117.7,3.89,0.0,None,0
M004,299.91,310.69,1483,41.98,184.3,4.05,0.0,None,0
M026,305.0,314.0,1498,28.09,74.8,3.54,0.0,None,0
M017,298.16,309.22,1714,54.57,71.7,4.58,0.0,None,0
M015,298.3,307.1,1561,37.03,161.3,3.53,0.0,None,0
M035,297.73,307.55,1347,43.07,26.7,3.74,0.0,None,0
M029,303.08,313.98,1193,41.63,,3.25,0.0,None,0
M037,303.95,314.0,1715,43.04,164.1,3.85,0.0,None,0
M016,302.71,312.7,1593,34.89,72.5,3.51,0.0,None,0
M033,301.11,310.66,1568,45.51,81.3,4.28,0.0,None,0
M039,302.09,311.62,1488,58.15,118.1,4.12,0.0,None,0
M010,299.44,309.59,1719,48.26,,4.81,0.0,None,0
M029,299.88,307.5,1253,42.86,183.7,3.69,157.0,HeatDissipation,1
M015,303.55,314.0,1586,50.94,254.1,4.45,0.0,None,0
M036,299.9,311.93,1605,25.05,177.0,3.2,0.0,None,0
M022,297.98,308.81,1304,55.59,142.9,3.84,0.0,None,0
M006,298.62,307.29,1615,37.86,114.3,3.53,0.0,None,0
M035,298.72,309.37,1606,44.78,142.4,4.05,0.0,None,0
M038,299.64,308.75,1456,45.48,124.2,4.41,0.0,None,0
M030,303.63,312.98,1486,38.12,144.0,3.75,0.0,None,0
M011,302.27,312.2,1855,42.39,28.2,3.64,0.0,None,0
M011,303.64,314.0,1205,56.14,211.2,,103.0,Overstrain,1
M036,299.92,310.62,1687,48.05,177.4,4.18,0.0,None,0
M022,297.98,308.27,1641,28.51,141.7,3.76,0.0,None,0
M017,300.96,310.31,1493,43.3,221.2,,0.0,None,0
M005,302.13,312.56,1423,38.66,33.7,3.23,0.0,None,0
M039,299.42,310.75,1559,32.15,185.2,3.47,0.0,None,0
M001,296.68,307.42,1686,49.73,71.8,3.62,242.0,ToolWear,1
M038,300.65,310.65,1160,46.47,180.2,3.29,0.0,None,0
M017,301.74,312.25,1394,35.03,132.7,3.83,0.0,None,0
M026,299.07,309.07,1807,49.3,198.6,4.08,130.0,Overstrain,1
M014,296.96,306.9,1388,51.91,64.8,3.59,0.0,None,0
M031,301.0,310.13,1597,34.22,74.1,3.38,0.0,None,0
M024,302.8,310.99,1375,41.76,236.5,3.36,0.0,None,0
M033,298.15,305.82,1505,31.68,61.2,3.76,0.0,None,0
M012,301.07,312.21,1561,34.51,123.2,3.81,0.0,None,0
M017,301.18,311.89,1667,40.24,5.9,3.55,0.0,None,0
M027,299.59,310.55,1403,46.31,259.2,3.77,0.0,None,0
M023,301.51,310.12,1368,32.33,81.1,3.78,0.0,None,0
M026,298.12,309.45,1361,56.46,18.5,3.83,0.0,None,0
M025,301.21,310.39,1532,36.58,91.2,4.07,0.0,None,0
M040,298.11,306.61,1644,40.88,163.0,3.66,72.0,ToolWear,1
M023,298.87,309.29,1696,41.04,112.9,3.45,0.0,None,0
M026,303.29,312.76,1670,51.72,63.5,4.03,0.0,None,0
M018,300.41,311.07,1515,39.52,219.4,3.94,0.0,None,0
M033,297.06,306.56,1407,40.45,204.9,3.56,0.0,None,0
M019,302.85,313.02,1190,49.5,147.7,3.19,0.0,None,0
M018,300.82,311.81,1791,52.3,12.3,4.45,0.0,None,0
M013,296.37,306.29,1363,56.66,212.1,3.76,349.0,Overstrain,1
M005,302.57,312.75,1234,51.21,147.8,3.75,0.0,None,0
M007,300.92,309.49,1699,48.17,54.8,3.61,0.0,None,0
M039,300.37,311.3,1629,41.89,125.5,3.46,0.0,None,0
M023,299.96,307.86,1507,36.64,61.1,3.31,0.0,None,0
M008,302.13,311.91,1404,43.17,123.3,3.67,0.0,None,0
M036,298.94,310.0,1560,42.67,22.7,3.59,0.0,None,0
M025,300.47,309.28,1702,38.51,45.1,3.37,0.0,None,0
M011,302.7,313.41,1365,62.65,111.2,4.04,76.0,PowerFailure,1
M004,296.87,307.93,1562,31.34,111.9,4.19,0.0,None,0
M032,297.67,305.0,1310,48.43,31.3,3.35,0.0,None,0
M031,300.33,309.91,1382,51.68,243.5,4.06,0.0,None,0
M023,298.07,307.92,1426,28.25,197.0,3.17,0.0,None,0
M025,299.14,308.45,1675,41.9,202.4,3.71,222.0,Overstrain,1
M027,300.59,309.29,1396,35.86,158.6,3.33,0.0,None,0
M037,297.64,306.8,1653,37.17,100.8,3.51,0.0,None,0
M029,299.92,308.86,1434,42.06,180.6,5.0,60.0,HeatDissipation,1
M022,299.94,310.53,1575,45.39,,3.59,43.0,Overstrain,1
M040,301.72,310.11,1778,42.54,139.3,3.74,0.0,None,0
M006,297.14,306.73,1594,51.73,208.6,4.31,0.0,None,0
M039,299.53,308.31,1828,32.55,96.0,3.42,236.0,ToolWear,1
M004,297.43,305.42,1404,33.95,119.0,3.11,0.0,None,0
M014,296.98,307.77,1480,43.96,255.6,3.31,0.0,None,0
M033,299.88,311.91,1354,40.44,127.1,3.64,0.0,None,0
M019,301.39,312.17,1160,31.05,105.3,3.24,0.0,None,0
M007,300.66,310.71,1391,64.04,161.3,3.78,346.0,Overstrain,1
M014,301.53,310.56,1609,30.54,131.3,3.25,0.0,None,0
M028,299.97,310.12,1841,50.16,85.7,3.8,0.0,None,0
M030,296.91,307.24,1552,27.08,161.5,3.3,37.0,ToolWear,1
M032,303.43,313.64,1532,39.01,42.2,3.36,0.0,None,0
M027,299.71,307.6,1356,38.81,32.3,3.33,0.0,None,0
M009,303.71,314.0,1551,40.06,84.3,4.35,0.0,None,0
M032,298.97,309.0,1762,48.85,218.6,4.62,0.0,None,0
